date,nasdaq,sma200_prior,risk_on_signal_close,risk_on_actionable
1982-08-17 00:00:00+00:00,162.28,181.89285,False,False
1982-08-18 00:00:00+00:00,164.99,181.72805,False,False
1982-08-19 00:00:00+00:00,164.92,181.56674999999998,False,False
1982-08-20 00:00:00+00:00,166.96,181.39745,False,False
1982-08-23 00:00:00+00:00,169.88,181.2336,False,False
1982-08-24 00:00:00+00:00,172.23,181.0829,False,False
1982-08-25 00:00:00+00:00,174.93,180.94420000000002,False,False
1982-08-26 00:00:00+00:00,178.17,180.81924999999998,False,False
1982-08-27 00:00:00+00:00,177.6,180.7106,False,False
1982-08-30 00:00:00+00:00,178.98,180.59834999999998,False,False
1982-08-31 00:00:00+00:00,177.71,180.48829999999998,False,False
1982-09-01 00:00:00+00:00,177.3,180.37605,False,False
1982-09-02 00:00:00+00:00,179.59,180.27675,False,False
1982-09-03 00:00:00+00:00,182.05,180.18630000000002,True,False
1982-09-07 00:00:00+00:00,180.88,180.10855,True,True
1982-09-08 00:00:00+00:00,181.79,180.02635,True,True
1982-09-09 00:00:00+00:00,182.77,179.94230000000005,True,True
1982-09-10 00:00:00+00:00,182.47,179.86610000000002,True,True
1982-09-13 00:00:00+00:00,182.9,179.78325,True,True
1982-09-14 00:00:00+00:00,184.6,179.6977,True,True
1982-09-15 00:00:00+00:00,186.31,179.6156,True,True
1982-09-16 00:00:00+00:00,186.8,179.5403,True,True
1982-09-17 00:00:00+00:00,186.61,179.46865000000003,True,True
1982-09-20 00:00:00+00:00,186.0,179.39995000000002,True,True
1982-09-21 00:00:00+00:00,187.91,179.33045,True,True
1982-09-22 00:00:00+00:00,188.62,179.26559999999998,True,True
1982-09-23 00:00:00+00:00,188.15,179.21015,True,True
1982-09-24 00:00:00+00:00,188.61,179.16025000000002,True,True
1982-09-27 00:00:00+00:00,188.64,179.11185,True,True
1982-09-28 00:00:00+00:00,189.04,179.06045000000003,True,True
1982-09-29 00:00:00+00:00,188.26,179.01245000000003,True,True
1982-09-30 00:00:00+00:00,187.65,178.9754,True,True
1982-10-01 00:00:00+00:00,188.7,178.93785,True,True
1982-10-04 00:00:00+00:00,188.02,178.9059,True,True
1982-10-05 00:00:00+00:00,188.77,178.8675,True,True
1982-10-06 00:00:00+00:00,191.98,178.82629999999997,True,True
1982-10-07 00:00:00+00:00,195.59,178.80435,True,True
1982-10-08 00:00:00+00:00,198.19,178.8041,True,True
1982-10-11 00:00:00+00:00,202.31,178.81779999999998,True,True
1982-10-12 00:00:00+00:00,202.16,178.85084999999998,True,True
1982-10-13 00:00:00+00:00,205.17,178.88595,True,True
1982-10-14 00:00:00+00:00,204.85,178.94224999999997,True,True
1982-10-15 00:00:00+00:00,204.46,178.9932,True,True
1982-10-18 00:00:00+00:00,206.61,179.03629999999998,True,True
1982-10-19 00:00:00+00:00,207.48,179.09169999999997,True,True
1982-10-20 00:00:00+00:00,210.7,179.16745,True,True
1982-10-21 00:00:00+00:00,214.28,179.2652,True,True
1982-10-22 00:00:00+00:00,215.29,179.3815,True,True
1982-10-25 00:00:00+00:00,209.92,179.4977,True,True
1982-10-26 00:00:00+00:00,209.92,179.60330000000002,True,True
1982-10-27 00:00:00+00:00,212.2,179.71630000000002,True,True
1982-10-28 00:00:00+00:00,211.87,179.84865,True,True
1982-10-29 00:00:00+00:00,212.63,179.97854999999998,True,True
1982-11-01 00:00:00+00:00,214.52,180.1051,True,True
1982-11-02 00:00:00+00:00,217.65,180.24165000000002,True,True
1982-11-03 00:00:00+00:00,222.77,180.3991,True,True
1982-11-04 00:00:00+00:00,225.01,180.58435,True,True
1982-11-05 00:00:00+00:00,227.03,180.77740000000003,True,True
1982-11-08 00:00:00+00:00,226.74,180.9834,True,True
1982-11-09 00:00:00+00:00,230.19,181.1995,True,True
1982-11-10 00:00:00+00:00,230.41,181.4334,True,True
1982-11-11 00:00:00+00:00,231.52,181.6676,True,True
1982-11-12 00:00:00+00:00,232.61,181.8941,True,True
1982-11-15 00:00:00+00:00,229.34,182.11520000000002,True,True
1982-11-16 00:00:00+00:00,224.97,182.3278,True,True
1982-11-17 00:00:00+00:00,227.75,182.51535,True,True
1982-11-18 00:00:00+00:00,229.28,182.71695,True,True
1982-11-19 00:00:00+00:00,229.41,182.92765,True,True
1982-11-22 00:00:00+00:00,225.79,183.13365000000002,True,True
1982-11-23 00:00:00+00:00,225.17,183.33945,True,True
1982-11-24 00:00:00+00:00,226.88,183.55275,True,True
1982-11-26 00:00:00+00:00,228.64,183.7723,True,True
1982-11-29 00:00:00+00:00,228.39,184.00424999999998,True,True
1982-11-30 00:00:00+00:00,232.31,184.2336,True,True
1982-12-01 00:00:00+00:00,235.59,184.4916,True,True
1982-12-02 00:00:00+00:00,236.18,184.7633,True,True
1982-12-03 00:00:00+00:00,237.16,185.0373,True,True
1982-12-06 00:00:00+00:00,239.29,185.31985,True,True
1982-12-07 00:00:00+00:00,240.65,185.62094999999997,True,True
1982-12-08 00:00:00+00:00,240.7,185.93675,True,True
1982-12-09 00:00:00+00:00,237.24,186.24735,True,True
1982-12-10 00:00:00+00:00,233.85,186.53635000000003,True,True
1982-12-13 00:00:00+00:00,233.33,186.80845000000002,True,True
1982-12-14 00:00:00+00:00,231.33,187.07444999999998,True,True
1982-12-15 00:00:00+00:00,225.69,187.3304,True,True
1982-12-16 00:00:00+00:00,225.6,187.56879999999998,True,True
1982-12-17 00:00:00+00:00,228.93,187.81535,True,True
1982-12-20 00:00:00+00:00,227.88,188.09015,True,True
1982-12-21 00:00:00+00:00,228.52,188.37440000000004,True,True
1982-12-22 00:00:00+00:00,231.04,188.66844999999998,True,True
1982-12-23 00:00:00+00:00,232.33,188.97154999999998,True,True
1982-12-27 00:00:00+00:00,233.2,189.28275000000002,True,True
1982-12-28 00:00:00+00:00,232.2,189.6076,True,True
1982-12-29 00:00:00+00:00,232.27,189.929,True,True
1982-12-30 00:00:00+00:00,231.28,190.24895,True,True
1982-12-31 00:00:00+00:00,232.41,190.56435,True,True
1983-01-03 00:00:00+00:00,230.59,190.87575,True,True
1983-01-04 00:00:00+00:00,231.64,191.16989999999998,True,True
1983-01-05 00:00:00+00:00,232.73,191.45895000000002,True,True
1983-01-06 00:00:00+00:00,236.61,191.74785,True,True
1983-01-07 00:00:00+00:00,238.6,192.0567,True,True
1983-01-10 00:00:00+00:00,240.94,192.37055,True,True
1983-01-11 00:00:00+00:00,240.85,192.69925,True,True
1983-01-12 00:00:00+00:00,242.9,193.02599999999998,True,True
1983-01-13 00:00:00+00:00,243.48,193.3634,True,True
1983-01-14 00:00:00+00:00,245.63,193.70254999999997,True,True
1983-01-17 00:00:00+00:00,247.14,194.04415,True,True
1983-01-18 00:00:00+00:00,246.7,194.38705000000002,True,True
1983-01-19 00:00:00+00:00,245.2,194.7295,True,True
1983-01-20 00:00:00+00:00,245.99,195.06210000000002,True,True
1983-01-21 00:00:00+00:00,243.97,195.3925,True,True
1983-01-24 00:00:00+00:00,236.73,195.7066,True,True
1983-01-25 00:00:00+00:00,239.19,195.98579999999998,True,True
1983-01-26 00:00:00+00:00,241.43,196.27795000000003,True,True
1983-01-27 00:00:00+00:00,245.44,196.58305000000001,True,True
1983-01-28 00:00:00+00:00,246.93,196.90465,True,True
1983-01-31 00:00:00+00:00,248.35,197.22804999999997,True,True
1983-02-01 00:00:00+00:00,248.15,197.55795,True,True
1983-02-02 00:00:00+00:00,248.28,197.88899999999998,True,True
1983-02-03 00:00:00+00:00,249.44,198.21880000000002,True,True
1983-02-04 00:00:00+00:00,251.65,198.5477,True,True
1983-02-07 00:00:00+00:00,252.02,198.8813,True,True
1983-02-08 00:00:00+00:00,251.1,199.2124,True,True
1983-02-09 00:00:00+00:00,251.38,199.5443,True,True
1983-02-10 00:00:00+00:00,254.77,199.87675,True,True
1983-02-11 00:00:00+00:00,256.64,200.22985,True,True
1983-02-14 00:00:00+00:00,258.67,200.58955000000003,True,True
1983-02-15 00:00:00+00:00,259.06,200.95805000000001,True,True
1983-02-16 00:00:00+00:00,259.07,201.3236,True,True
1983-02-17 00:00:00+00:00,259.0,201.68954999999997,True,True
1983-02-18 00:00:00+00:00,261.29,202.0482,True,True
1983-02-22 00:00:00+00:00,259.18,202.414,True,True
1983-02-23 00:00:00+00:00,259.99,202.77204999999998,True,True
1983-02-24 00:00:00+00:00,262.31,203.13105,True,True
1983-02-25 00:00:00+00:00,262.44,203.5023,True,True
1983-02-28 00:00:00+00:00,260.67,203.87619999999998,True,True
1983-03-01 00:00:00+00:00,261.82,204.23845,True,True
1983-03-02 00:00:00+00:00,263.4,204.61305000000002,True,True
1983-03-03 00:00:00+00:00,265.21,205.00099999999998,True,True
1983-03-04 00:00:00+00:00,265.94,205.4075,True,True
1983-03-07 00:00:00+00:00,265.39,205.8236,True,True
1983-03-08 00:00:00+00:00,263.16,206.23855,True,True
1983-03-09 00:00:00+00:00,265.06,206.6458,True,True
1983-03-10 00:00:00+00:00,266.08,207.0655,True,True
1983-03-11 00:00:00+00:00,266.18,207.50209999999998,True,True
1983-03-14 00:00:00+00:00,264.34,207.94115000000002,True,True
1983-03-15 00:00:00+00:00,264.25,208.37015,True,True
1983-03-16 00:00:00+00:00,264.66,208.8046,True,True
1983-03-17 00:00:00+00:00,264.01,209.2388,True,True
1983-03-18 00:00:00+00:00,265.01,209.67335000000003,True,True
1983-03-21 00:00:00+00:00,266.37,210.1243,True,True
1983-03-22 00:00:00+00:00,267.52,210.5868,True,True
1983-03-23 00:00:00+00:00,269.26,211.058,True,True
1983-03-24 00:00:00+00:00,270.37,211.5496,True,True
1983-03-25 00:00:00+00:00,270.89,212.0446,True,True
1983-03-28 00:00:00+00:00,269.15,212.53130000000002,True,True
1983-03-29 00:00:00+00:00,268.77,213.0163,True,True
1983-03-30 00:00:00+00:00,270.76,213.50419999999997,True,True
1983-03-31 00:00:00+00:00,270.8,214.00080000000003,True,True
1983-04-04 00:00:00+00:00,268.73,214.50555,True,True
1983-04-05 00:00:00+00:00,268.83,215.00670000000002,True,True
1983-04-06 00:00:00+00:00,266.47,215.51085000000003,True,True
1983-04-07 00:00:00+00:00,266.74,215.99795000000003,True,True
1983-04-08 00:00:00+00:00,268.1,216.47735,True,True
1983-04-11 00:00:00+00:00,270.81,216.96224999999998,True,True
1983-04-12 00:00:00+00:00,272.73,217.4639,True,True
1983-04-13 00:00:00+00:00,275.93,217.97220000000002,True,True
1983-04-14 00:00:00+00:00,278.81,218.49920000000003,True,True
1983-04-15 00:00:00+00:00,281.6,219.03674999999998,True,True
1983-04-18 00:00:00+00:00,282.23,219.59175,True,True
1983-04-19 00:00:00+00:00,281.86,220.15265,True,True
1983-04-20 00:00:00+00:00,284.81,220.71585,True,True
1983-04-21 00:00:00+00:00,286.84,221.2995,True,True
1983-04-22 00:00:00+00:00,288.55,221.89970000000002,True,True
1983-04-25 00:00:00+00:00,286.58,222.50209999999998,True,True
1983-04-26 00:00:00+00:00,288.11,223.09075,True,True
1983-04-27 00:00:00+00:00,288.93,223.68455000000003,True,True
1983-04-28 00:00:00+00:00,290.84,224.28314999999998,True,True
1983-04-29 00:00:00+00:00,293.06,224.8893,True,True
1983-05-02 00:00:00+00:00,290.54,225.50370000000004,True,True
1983-05-03 00:00:00+00:00,289.65,226.10595,True,True
1983-05-04 00:00:00+00:00,293.21,226.70004999999998,True,True
1983-05-05 00:00:00+00:00,297.32,227.3084,True,True
1983-05-06 00:00:00+00:00,301.64,227.93470000000002,True,True
1983-05-09 00:00:00+00:00,302.65,228.58235000000002,True,True
1983-05-10 00:00:00+00:00,304.34,229.23835,True,True
1983-05-11 00:00:00+00:00,302.89,229.90650000000002,True,True
1983-05-12 00:00:00+00:00,302.15,230.5791,True,True
1983-05-13 00:00:00+00:00,303.75,231.25185000000002,True,True
1983-05-16 00:00:00+00:00,299.6,231.93385,True,True
1983-05-17 00:00:00+00:00,301.02,232.59,True,True
1983-05-18 00:00:00+00:00,303.51,233.25525,True,True
1983-05-19 00:00:00+00:00,302.82,233.94,True,True
1983-05-20 00:00:00+00:00,303.56,234.62834999999998,True,True
1983-05-23 00:00:00+00:00,303.86,235.32820000000004,True,True
1983-05-24 00:00:00+00:00,307.36,236.04059999999998,True,True
1983-05-25 00:00:00+00:00,309.16,236.77079999999998,True,True
1983-05-26 00:00:00+00:00,311.39,237.51275,True,True
1983-05-27 00:00:00+00:00,312.05,238.2705,True,True
1983-05-31 00:00:00+00:00,308.73,239.03505,True,True
1983-06-01 00:00:00+00:00,307.95,239.78029999999998,True,True
1983-06-02 00:00:00+00:00,310.45,240.50865000000002,True,True
1983-06-03 00:00:00+00:00,313.85,241.23595,True,True
1983-06-06 00:00:00+00:00,315.48,241.9806,True,True
1983-06-07 00:00:00+00:00,314.17,242.7232,True,True
1983-06-08 00:00:00+00:00,312.49,243.44465,True,True
1983-06-09 00:00:00+00:00,312.74,244.14594999999997,True,True
1983-06-10 00:00:00+00:00,315.24,244.835,True,True
1983-06-13 00:00:00+00:00,318.05,245.52035,True,True
1983-06-14 00:00:00+00:00,320.04,246.22259999999997,True,True
1983-06-15 00:00:00+00:00,322.04,246.92790000000002,True,True
1983-06-16 00:00:00+00:00,326.5,247.64954999999998,True,True
1983-06-17 00:00:00+00:00,326.11,248.39555000000001,True,True
1983-06-20 00:00:00+00:00,324.63,249.12814999999998,True,True
1983-06-21 00:00:00+00:00,325.96,249.84105,True,True
1983-06-22 00:00:00+00:00,328.19,250.56645,True,True
1983-06-23 00:00:00+00:00,327.73,251.29844999999997,True,True
1983-06-24 00:00:00+00:00,328.91,252.02325000000002,True,True
1983-06-27 00:00:00+00:00,324.34,252.75545,True,True
1983-06-28 00:00:00+00:00,315.87,253.46265,True,True
1983-06-29 00:00:00+00:00,316.24,254.11899999999997,True,True
1983-06-30 00:00:00+00:00,318.7,254.76865,True,True
1983-07-01 00:00:00+00:00,321.58,255.42815,True,True
1983-07-05 00:00:00+00:00,317.15,256.103,True,True
1983-07-06 00:00:00+00:00,316.24,256.75875,True,True
1983-07-07 00:00:00+00:00,320.03,257.4004,True,True
1983-07-08 00:00:00+00:00,319.57,258.05745,True,True
1983-07-11 00:00:00+00:00,320.88,258.71455,True,True
1983-07-12 00:00:00+00:00,316.93,259.37589999999994,True,True
1983-07-13 00:00:00+00:00,314.59,260.01734999999996,True,True
1983-07-14 00:00:00+00:00,315.49,260.64509999999996,True,True
1983-07-15 00:00:00+00:00,312.87,261.28125,True,True
1983-07-18 00:00:00+00:00,310.29,261.90735,True,True
1983-07-19 00:00:00+00:00,311.17,262.5153,True,True
1983-07-20 00:00:00+00:00,316.76,263.13105,True,True
1983-07-21 00:00:00+00:00,319.29,263.771,True,True
1983-07-22 00:00:00+00:00,320.71,264.40755,True,True
1983-07-25 00:00:00+00:00,320.48,265.03315000000003,True,True
1983-07-26 00:00:00+00:00,320.38,265.64459999999997,True,True
1983-07-27 00:00:00+00:00,315.04,266.23495,True,True
1983-07-28 00:00:00+00:00,308.47,266.79935,True,True
1983-07-29 00:00:00+00:00,303.96,267.31585,True,True
1983-08-01 00:00:00+00:00,302.08,267.8114,True,True
1983-08-02 00:00:00+00:00,303.18,268.2995,True,True
1983-08-03 00:00:00+00:00,303.86,268.78235,True,True
1983-08-04 00:00:00+00:00,299.7,269.26425,True,True
1983-08-05 00:00:00+00:00,300.2,269.70925,True,True
1983-08-08 00:00:00+00:00,294.93,270.13885000000005,True,True
1983-08-09 00:00:00+00:00,294.26,270.53705,True,True
1983-08-10 00:00:00+00:00,296.65,270.95875,True,True
1983-08-11 00:00:00+00:00,297.56,271.39239999999995,True,True
1983-08-12 00:00:00+00:00,299.58,271.8192,True,True
1983-08-15 00:00:00+00:00,301.77,272.25775,True,True
1983-08-16 00:00:00+00:00,299.85,272.70345000000003,True,True
1983-08-17 00:00:00+00:00,300.84,273.13009999999997,True,True
1983-08-18 00:00:00+00:00,299.78,273.54605000000004,True,True
1983-08-19 00:00:00+00:00,299.1,273.9311,True,True
1983-08-22 00:00:00+00:00,298.76,274.30154999999996,True,True
1983-08-23 00:00:00+00:00,293.66,274.66020000000003,True,True
1983-08-24 00:00:00+00:00,290.86,274.9948,True,True
1983-08-25 00:00:00+00:00,289.53,275.29814999999996,True,True
1983-08-26 00:00:00+00:00,290.31,275.59375,True,True
1983-08-29 00:00:00+00:00,289.36,275.8877,True,True
1983-08-30 00:00:00+00:00,289.86,276.17145,True,True
1983-08-31 00:00:00+00:00,292.42,276.47405,True,True
1983-09-01 00:00:00+00:00,294.55,276.8113,True,True
1983-09-02 00:00:00+00:00,297.85,277.14529999999996,True,True
1983-09-06 00:00:00+00:00,301.23,277.48814999999996,True,True
1983-09-07 00:00:00+00:00,300.76,277.84725,True,True
1983-09-08 00:00:00+00:00,301.79,278.2221,True,True
1983-09-09 00:00:00+00:00,302.23,278.6052,True,True
1983-09-12 00:00:00+00:00,300.76,278.98195,True,True
1983-09-13 00:00:00+00:00,297.93,279.34255,True,True
1983-09-14 00:00:00+00:00,298.34,279.69025,True,True
1983-09-15 00:00:00+00:00,297.19,280.0204,True,True
1983-09-16 00:00:00+00:00,298.27,280.3284,True,True
1983-09-19 00:00:00+00:00,301.83,280.63885,True,True
1983-09-20 00:00:00+00:00,303.36,280.9622,True,True
1983-09-21 00:00:00+00:00,303.26,281.28255,True,True
1983-09-22 00:00:00+00:00,304.56,281.5956,True,True
1983-09-23 00:00:00+00:00,303.61,281.9149,True,True
1983-09-26 00:00:00+00:00,303.77,282.24675,True,True
1983-09-27 00:00:00+00:00,300.78,282.59635000000003,True,True
1983-09-28 00:00:00+00:00,299.76,282.9336,True,True
1983-09-29 00:00:00+00:00,299.29,283.27574999999996,True,True
1983-09-30 00:00:00+00:00,296.65,283.64375,True,True
1983-10-03 00:00:00+00:00,294.64,283.999,True,True
1983-10-04 00:00:00+00:00,294.81,284.32755000000003,True,True
1983-10-05 00:00:00+00:00,294.57,284.6622,True,True
1983-10-06 00:00:00+00:00,295.78,284.99245,True,True
1983-10-07 00:00:00+00:00,297.36,285.31615,True,True
1983-10-10 00:00:00+00:00,297.42,285.6413,True,True
1983-10-11 00:00:00+00:00,295.41,285.9624,True,True
1983-10-12 00:00:00+00:00,291.59,286.27844999999996,True,True
1983-10-13 00:00:00+00:00,290.44,286.57505000000003,True,True
1983-10-14 00:00:00+00:00,290.04,286.87085,True,True
1983-10-17 00:00:00+00:00,289.69,287.159,True,True
1983-10-18 00:00:00+00:00,283.62,287.4545,False,True
1983-10-19 00:00:00+00:00,283.62,287.7144,False,False
1983-10-20 00:00:00+00:00,281.25,287.96885,False,False
1983-10-21 00:00:00+00:00,279.49,288.19205,False,False
1983-10-24 00:00:00+00:00,276.81,288.3965,False,False
1983-10-25 00:00:00+00:00,278.6,288.57585,False,False
1983-10-26 00:00:00+00:00,277.85,288.7646,False,False
1983-10-27 00:00:00+00:00,277.5,288.93935,False,False
1983-10-28 00:00:00+00:00,276.14,289.10945,False,False
1983-10-31 00:00:00+00:00,274.55,289.26199999999994,False,False
1983-11-01 00:00:00+00:00,273.04,289.39905,False,False
1983-11-02 00:00:00+00:00,275.18,289.53075,False,False
1983-11-03 00:00:00+00:00,274.26,289.68065,False,False
1983-11-04 00:00:00+00:00,273.17,289.822,False,False
1983-11-07 00:00:00+00:00,271.12,289.968,False,False
1983-11-08 00:00:00+00:00,269.57,290.13995,False,False
1983-11-09 00:00:00+00:00,271.0,290.29185,False,False
1983-11-10 00:00:00+00:00,273.08,290.4397,False,False
1983-11-11 00:00:00+00:00,277.13,290.5779,False,False
1983-11-14 00:00:00+00:00,279.51,290.7289,False,False
1983-11-15 00:00:00+00:00,278.92,290.88469999999995,False,False
1983-11-16 00:00:00+00:00,279.94,291.03855000000004,False,False
1983-11-17 00:00:00+00:00,281.26,291.19685,False,False
1983-11-18 00:00:00+00:00,281.28,291.35595,False,False
1983-11-21 00:00:00+00:00,283.05,291.5041,False,False
1983-11-22 00:00:00+00:00,284.55,291.65925,False,False
1983-11-23 00:00:00+00:00,284.69,291.82649999999995,False,False
1983-11-25 00:00:00+00:00,285.49,291.99305,False,False
1983-11-28 00:00:00+00:00,284.47,292.14664999999997,False,False
1983-11-29 00:00:00+00:00,285.62,292.2858,False,False
1983-11-30 00:00:00+00:00,285.67,292.42055,False,False
1983-12-01 00:00:00+00:00,286.07,292.5536,False,False
1983-12-02 00:00:00+00:00,283.91,292.6886,False,False
1983-12-05 00:00:00+00:00,282.49,292.81315,False,False
1983-12-06 00:00:00+00:00,282.05,292.91915,False,False
1983-12-07 00:00:00+00:00,282.15,293.0335,False,False
1983-12-08 00:00:00+00:00,280.57,293.1443,False,False
1983-12-09 00:00:00+00:00,280.51,293.2356,False,False
1983-12-12 00:00:00+00:00,279.94,293.32595000000003,False,False
1983-12-13 00:00:00+00:00,278.92,293.4223,False,False
1983-12-14 00:00:00+00:00,276.42,293.5078,False,False
1983-12-15 00:00:00+00:00,275.35,293.5729,False,False
1983-12-16 00:00:00+00:00,276.01,293.62359999999995,False,False
1983-12-19 00:00:00+00:00,275.58,293.67395,False,False
1983-12-20 00:00:00+00:00,274.51,293.7249,False,False
1983-12-21 00:00:00+00:00,275.63,293.78165,False,False
1983-12-22 00:00:00+00:00,276.21,293.8345,False,False
1983-12-23 00:00:00+00:00,276.54,293.88515,False,False
1983-12-27 00:00:00+00:00,276.68,293.93695,False,False
1983-12-28 00:00:00+00:00,276.57,293.99865,False,False
1983-12-29 00:00:00+00:00,277.06,294.06025,False,False
1983-12-30 00:00:00+00:00,278.6,294.12225,False,False
1984-01-03 00:00:00+00:00,277.63,294.1952,False,False
1984-01-04 00:00:00+00:00,280.97,294.2583,False,False
1984-01-05 00:00:00+00:00,284.45,294.3313,False,False
1984-01-06 00:00:00+00:00,287.9,294.41595,False,False
1984-01-09 00:00:00+00:00,287.27,294.50915000000003,False,False
1984-01-10 00:00:00+00:00,287.63,294.59364999999997,False,False
1984-01-11 00:00:00+00:00,287.68,294.67735,False,False
1984-01-12 00:00:00+00:00,287.63,294.77,False,False
1984-01-13 00:00:00+00:00,286.85,294.8643,False,False
1984-01-16 00:00:00+00:00,286.29,294.94475,False,False
1984-01-17 00:00:00+00:00,286.86,295.0222,False,False
1984-01-18 00:00:00+00:00,287.21,295.11285,False,False
1984-01-19 00:00:00+00:00,286.49,295.20475,False,False
1984-01-20 00:00:00+00:00,284.41,295.30485,False,False
1984-01-23 00:00:00+00:00,280.2,295.3932,False,False
1984-01-24 00:00:00+00:00,278.82,295.45369999999997,False,False
1984-01-25 00:00:00+00:00,277.35,295.49375,False,False
1984-01-26 00:00:00+00:00,275.61,295.51685000000003,False,False
1984-01-27 00:00:00+00:00,273.18,295.51525000000004,False,False
1984-01-30 00:00:00+00:00,269.23,295.4871,False,False
1984-01-31 00:00:00+00:00,268.43,295.42525,False,False
1984-02-01 00:00:00+00:00,266.43,295.35625,False,False
1984-02-02 00:00:00+00:00,266.16,295.27909999999997,False,False
1984-02-03 00:00:00+00:00,264.01,295.18585,False,False
1984-02-06 00:00:00+00:00,258.64,295.07169999999996,False,False
1984-02-07 00:00:00+00:00,257.81,294.92215,False,False
1984-02-08 00:00:00+00:00,253.96,294.7783,False,False
1984-02-09 00:00:00+00:00,251.69,294.60755,False,False
1984-02-10 00:00:00+00:00,254.04,294.42134999999996,False,False
1984-02-13 00:00:00+00:00,250.57,294.23735,False,False
1984-02-14 00:00:00+00:00,252.43,294.0249,False,False
1984-02-15 00:00:00+00:00,252.73,293.83435,False,False
1984-02-16 00:00:00+00:00,251.84,293.64975000000004,False,False
1984-02-17 00:00:00+00:00,251.33,293.44289999999995,False,False
1984-02-21 00:00:00+00:00,249.96,293.21295,False,False
1984-02-22 00:00:00+00:00,249.16,292.95455,False,False
1984-02-23 00:00:00+00:00,247.09,292.68710000000004,False,False
1984-02-24 00:00:00+00:00,251.44,292.40085,False,False
1984-02-27 00:00:00+00:00,254.32,292.1436,False,False
1984-02-28 00:00:00+00:00,251.55,291.90445,False,False
1984-02-29 00:00:00+00:00,252.57,291.64345000000003,False,False
1984-03-01 00:00:00+00:00,253.5,291.4083,False,False
1984-03-02 00:00:00+00:00,255.54,291.1707,False,False
1984-03-05 00:00:00+00:00,253.86,290.93084999999996,False,False
1984-03-06 00:00:00+00:00,252.24,290.68605,False,False
1984-03-07 00:00:00+00:00,249.16,290.42945,False,False
1984-03-08 00:00:00+00:00,249.66,290.15595,False,False
1984-03-09 00:00:00+00:00,249.01,289.86745,False,False
1984-03-12 00:00:00+00:00,249.74,289.56669999999997,False,False
1984-03-13 00:00:00+00:00,250.67,289.25845000000004,False,False
1984-03-14 00:00:00+00:00,250.25,288.95155,False,False
1984-03-15 00:00:00+00:00,251.05,288.65915,False,False
1984-03-16 00:00:00+00:00,253.37,288.37465,False,False
1984-03-19 00:00:00+00:00,251.65,288.08925,False,False
1984-03-20 00:00:00+00:00,252.74,287.77825,False,False
1984-03-21 00:00:00+00:00,252.49,287.46455,False,False
1984-03-22 00:00:00+00:00,250.77,287.15615,False,False
1984-03-23 00:00:00+00:00,249.98,286.84755,False,False
1984-03-26 00:00:00+00:00,249.3,286.53375000000005,False,False
1984-03-27 00:00:00+00:00,249.1,286.20405,False,False
1984-03-28 00:00:00+00:00,251.01,285.8593,False,False
1984-03-29 00:00:00+00:00,251.63,285.51415000000003,False,False
1984-03-30 00:00:00+00:00,250.78,285.1621,False,False
1984-04-02 00:00:00+00:00,249.8,284.7835,False,False
1984-04-03 00:00:00+00:00,248.88,284.40195,False,False
1984-04-04 00:00:00+00:00,248.51,284.02320000000003,False,False
1984-04-05 00:00:00+00:00,245.74,283.63595,False,False
1984-04-06 00:00:00+00:00,243.94,283.2237,False,False
1984-04-09 00:00:00+00:00,242.84,282.80475,False,False
1984-04-10 00:00:00+00:00,243.45,282.37440000000004,False,False
1984-04-11 00:00:00+00:00,241.79,281.96995,False,False
1984-04-12 00:00:00+00:00,242.56,281.59955,False,False
1984-04-13 00:00:00+00:00,244.01,281.23114999999996,False,False
1984-04-16 00:00:00+00:00,243.88,280.8577,False,False
1984-04-17 00:00:00+00:00,245.59,280.4692,False,False
1984-04-18 00:00:00+00:00,245.48,280.1114,False,False
1984-04-19 00:00:00+00:00,245.51,279.75759999999997,False,False
1984-04-23 00:00:00+00:00,243.93,279.385,False,False
1984-04-24 00:00:00+00:00,244.06,279.0068,False,False
1984-04-25 00:00:00+00:00,243.9,278.6227,False,False
1984-04-26 00:00:00+00:00,245.93,278.25755000000004,False,False
1984-04-27 00:00:00+00:00,246.9,277.91425,False,False
1984-04-30 00:00:00+00:00,247.44,277.5713,False,False
1984-05-01 00:00:00+00:00,250.26,277.24415,False,False
1984-05-02 00:00:00+00:00,253.01,276.94399999999996,False,False
1984-05-03 00:00:00+00:00,252.55,276.65319999999997,False,False
1984-05-04 00:00:00+00:00,250.89,276.33215,False,False
1984-05-07 00:00:00+00:00,251.35,275.99014999999997,False,False
1984-05-08 00:00:00+00:00,252.42,275.64335,False,False
1984-05-09 00:00:00+00:00,252.6,275.30305,False,False
1984-05-10 00:00:00+00:00,252.91,274.96414999999996,False,False
1984-05-11 00:00:00+00:00,250.57,274.6535,False,False
1984-05-14 00:00:00+00:00,248.87,274.36400000000003,False,False
1984-05-15 00:00:00+00:00,249.0,274.08855000000005,False,False
1984-05-16 00:00:00+00:00,248.68,273.82315,False,False
1984-05-17 00:00:00+00:00,246.12,273.55065,False,False
1984-05-18 00:00:00+00:00,244.61,273.26195,False,False
1984-05-21 00:00:00+00:00,243.15,272.98650000000004,False,False
1984-05-22 00:00:00+00:00,240.8,272.70125,False,False
1984-05-23 00:00:00+00:00,239.58,272.4306,False,False
1984-05-24 00:00:00+00:00,235.39,272.1572,False,False
1984-05-25 00:00:00+00:00,235.23,271.8509,False,False
