entry_time,exit_time,entry_price,exit_price,gross_return,partition
2020-06-08 03:00:00+00:00,2020-06-11 16:00:00+00:00,244.34597,225.970535,-0.07520252942988981,development
2020-06-14 00:00:00+00:00,2020-06-14 06:00:00+00:00,238.487195,234.18819,-0.018026146015931888,development
2020-06-16 14:00:00+00:00,2020-06-16 21:00:00+00:00,235.11214,234.26807000000002,-0.0035900740812447873,development
2020-06-23 14:00:00+00:00,2020-06-23 15:00:00+00:00,243.04402000000002,244.03340000000003,0.004070785201791827,development
2020-07-01 16:00:00+00:00,2020-07-02 20:00:00+00:00,229.76413,225.970535,-0.016510823512791095,development
2020-07-03 17:00:00+00:00,2020-07-10 06:00:00+00:00,227.090125,237.033915,0.043787857353991155,development
2020-07-12 04:00:00+00:00,2020-07-13 08:00:00+00:00,241.18123,243.51418,0.009673016428351389,development
2020-07-13 09:00:00+00:00,2020-07-13 18:00:00+00:00,244.255835,241.07784,-0.013010927661154859,development
2020-07-18 15:00:00+00:00,2020-08-25 10:00:00+00:00,235.23232000000002,397.25322500000004,0.6887697447357575,development
2020-08-25 17:00:00+00:00,2020-08-30 20:00:00+00:00,375.64262,422.32556,0.12427487594458797,development
2020-08-30 23:00:00+00:00,2020-09-04 23:00:00+00:00,424.465745,384.68211,-0.093726373608782,development
2020-09-05 00:00:00+00:00,2020-09-09 05:00:00+00:00,385.87795000000006,336.264845,-0.12857201350841652,development
2020-09-09 06:00:00+00:00,2020-09-09 07:00:00+00:00,337.255125,341.8864,0.013732259813694414,development
2020-09-09 17:00:00+00:00,2020-09-20 15:00:00+00:00,352.157445,370.19387500000005,0.05121694928244391,development
2020-09-20 18:00:00+00:00,2020-09-20 21:00:00+00:00,373.29911000000004,369.28524,-0.010752423170792058,development
2020-09-21 04:00:00+00:00,2020-09-21 05:00:00+00:00,375.452335,373.928265,-0.0040592902425283794,development
2020-09-21 06:00:00+00:00,2020-09-21 09:00:00+00:00,375.051735,358.131995,-0.04511308286575444,development
2020-09-21 14:00:00+00:00,2020-09-21 17:00:00+00:00,346.188505,340.56838,-0.016234291199241357,development
2020-09-23 12:00:00+00:00,2020-09-24 03:00:00+00:00,339.22808000000003,324.462575,-0.04352677702859986,development
2020-09-24 20:00:00+00:00,2020-09-29 06:00:00+00:00,346.48895500000003,354.94678000000005,0.024410085452795993,development
2020-10-01 09:00:00+00:00,2020-10-02 06:00:00+00:00,367.66066500000005,343.54391000000004,-0.0655951460023606,development
2020-10-02 22:00:00+00:00,2020-10-07 03:00:00+00:00,342.49297,336.34472500000004,-0.017951448755283872,development
2020-10-07 11:00:00+00:00,2020-10-20 20:00:00+00:00,340.02928,367.677655,0.08131174762361626,development
2020-10-20 21:00:00+00:00,2020-11-26 17:00:00+00:00,368.77233000000007,494.64691500000004,0.34133413697280357,development
2020-11-26 20:00:00+00:00,2020-12-09 02:00:00+00:00,500.91024000000004,549.045195,0.09609497102714437,development
2020-12-10 10:00:00+00:00,2020-12-10 12:00:00+00:00,558.99724,555.94483,-0.005460509966024207,development
2020-12-12 07:00:00+00:00,2020-12-14 09:00:00+00:00,557.2846750000001,586.43902,0.05231499502475989,development
2020-12-15 02:00:00+00:00,2020-12-15 04:00:00+00:00,592.32716,581.98571,-0.017459017074280436,development
2020-12-15 06:00:00+00:00,2020-12-23 02:00:00+00:00,583.41381,622.42496,0.06686703216709944,development
2020-12-24 20:00:00+00:00,2020-12-25 13:00:00+00:00,595.421795,627.3775200000001,0.05366905489242324,development
2020-12-31 01:00:00+00:00,2021-01-11 07:00:00+00:00,746.5681750000001,1070.23224,0.43353584553748203,development
2021-01-12 17:00:00+00:00,2021-01-13 00:00:00+00:00,1108.4602,989.8330200000001,-0.10701979196005396,validation_2021_2024
2021-01-14 11:00:00+00:00,2021-01-15 00:00:00+00:00,1170.603275,1235.24435,0.05522030937424116,validation_2021_2024
2021-01-16 15:00:00+00:00,2021-01-18 04:00:00+00:00,1240.848485,1200.1370900000002,-0.032809319987202046,validation_2021_2024
2021-01-18 05:00:00+00:00,2021-01-18 06:00:00+00:00,1203.652775,1196.272895,-0.006131236643391547,validation_2021_2024
2021-01-19 03:00:00+00:00,2021-01-21 15:00:00+00:00,1341.258875,1186.8969800000002,-0.11508732421248635,validation_2021_2024
2021-01-22 17:00:00+00:00,2021-02-16 12:00:00+00:00,1240.41784,1798.4782300000002,0.44989710080274237,validation_2021_2024
2021-02-16 19:00:00+00:00,2021-02-19 06:00:00+00:00,1760.73715,1920.0256350000002,0.09046693028542063,validation_2021_2024
2021-02-19 18:00:00+00:00,2021-02-23 02:00:00+00:00,1966.78576,1665.498,-0.15318788966623387,validation_2021_2024
2021-02-24 09:00:00+00:00,2021-02-26 12:00:00+00:00,1679.1449450000002,1481.5044050000001,-0.11770308488764802,validation_2021_2024
2021-02-26 18:00:00+00:00,2021-03-05 07:00:00+00:00,1522.0797,1471.9587450000001,-0.0329292579094248,validation_2021_2024
2021-03-05 08:00:00+00:00,2021-03-05 09:00:00+00:00,1476.25106,1467.5953,-0.0058633387196349585,validation_2021_2024
2021-03-05 19:00:00+00:00,2021-03-11 17:00:00+00:00,1523.932475,1792.40735,0.176172421944089,validation_2021_2024
2021-03-11 21:00:00+00:00,2021-03-12 23:00:00+00:00,1812.765075,1763.45085,-0.027203869756813437,validation_2021_2024
2021-03-13 00:00:00+00:00,2021-03-13 07:00:00+00:00,1768.7791950000003,1787.4847450000002,0.010575401414080865,validation_2021_2024
2021-03-13 18:00:00+00:00,2021-03-13 22:00:00+00:00,1916.380265,1917.0501050000003,0.0003495339689276733,validation_2021_2024
2021-03-14 23:00:00+00:00,2021-03-19 14:00:00+00:00,1883.5711250000002,1815.61249,-0.03607967551530611,validation_2021_2024
2021-03-19 16:00:00+00:00,2021-03-24 17:00:00+00:00,1824.4525800000001,1692.8169599999999,-0.07215074891121598,validation_2021_2024
2021-03-25 21:00:00+00:00,2021-03-29 00:00:00+00:00,1605.46459,1682.09307,0.04772978518324078,validation_2021_2024
2021-03-30 23:00:00+00:00,2021-04-02 02:00:00+00:00,1841.7084250000003,1994.06441,0.08272535594226849,validation_2021_2024
2021-04-03 04:00:00+00:00,2021-04-03 13:00:00+00:00,2096.2096050000005,2113.3552050000003,0.008179334718771969,validation_2021_2024
2021-04-04 04:00:00+00:00,2021-04-07 21:00:00+00:00,2018.593355,1994.2042000000001,-0.012082252693237372,validation_2021_2024
2021-04-09 04:00:00+00:00,2021-04-10 02:00:00+00:00,2075.9092000000005,2113.3851600000003,0.018052793445878956,validation_2021_2024
2021-04-13 19:00:00+00:00,2021-05-19 13:00:00+00:00,2268.03696,2489.949465,0.0978434253558198,validation_2021_2024
2021-05-19 14:00:00+00:00,2021-06-17 17:00:00+00:00,2497.42052,2310.538985,-0.07482982281253936,validation_2021_2024
2021-06-18 03:00:00+00:00,2021-06-21 02:00:00+00:00,2343.7603750000003,2186.7249850000003,-0.06700146980682697,validation_2021_2024
2021-06-21 09:00:00+00:00,2021-06-21 17:00:00+00:00,2017.371525,1917.389595,-0.049560494316980064,validation_2021_2024
2021-06-21 19:00:00+00:00,2021-06-25 12:00:00+00:00,1963.811305,1857.7891300000001,-0.053987964490305185,validation_2021_2024
2021-06-26 14:00:00+00:00,2021-07-10 14:00:00+00:00,1745.704635,2108.083125,0.20758293398241445,validation_2021_2024
2021-07-10 21:00:00+00:00,2021-07-11 00:00:00+00:00,2097.6417500000002,2115.9712750000003,0.008738157981457162,validation_2021_2024
2021-07-12 02:00:00+00:00,2021-07-12 18:00:00+00:00,2140.0052000000005,2021.48322,-0.05538396822587177,validation_2021_2024
2021-07-14 17:00:00+00:00,2021-07-15 11:00:00+00:00,2002.9699550000003,1910.1005450000002,-0.04636585275189509,validation_2021_2024
2021-07-16 18:00:00+00:00,2021-07-19 18:00:00+00:00,1927.50693,1815.61249,-0.058051381428755766,validation_2021_2024
2021-07-20 16:00:00+00:00,2021-08-04 07:00:00+00:00,1807.8677400000001,2474.991935,0.369011615307655,validation_2021_2024
2021-08-05 18:00:00+00:00,2021-09-10 12:00:00+00:00,2816.79887,3368.2999600000003,0.19579001393166573,validation_2021_2024
2021-09-11 13:00:00+00:00,2021-09-20 10:00:00+00:00,3323.4076450000002,3117.6964300000004,-0.061897677616974955,validation_2021_2024
