date,copper,sma12_prior,change3_prior,risk_on_signal,risk_on_actionable
2018-06-01 00:00:00+00:00,6965.857142857143,6648.671391309713,-181.25119047618955,False,False
2018-07-01 00:00:00+00:00,6250.75,6752.512706244779,166.67857142857247,False,False
2018-08-01 00:00:00+00:00,6051.045454545455,6774.648618943192,-600.7624999999998,False,False
2018-09-01 00:00:00+00:00,6050.7625,6738.43365682198,-774.2283549783551,False,False
2018-10-01 00:00:00+00:00,6219.586956521739,6694.5666429330895,-915.0946428571433,False,False
2018-11-01 00:00:00+00:00,6195.920454545455,6645.565366582629,-31.163043478260988,False,False
2018-12-01 00:00:00+00:00,6075.315789473684,6593.013283249296,144.875,False,False
2019-01-01 00:00:00+00:00,5939.102272727273,6529.798370968594,24.553289473684345,False,False
2019-02-01 00:00:00+00:00,6300.4875,6435.902537635261,-280.48468379446604,False,False
2019-03-01 00:00:00+00:00,6439.464285714286,6377.066079301927,104.56704545454522,True,False
2019-04-01 00:00:00+00:00,6438.3625,6347.089888825737,364.14849624060207,True,True
2019-05-01 00:00:00+00:00,6017.904761904762,6312.660722159071,499.2602272727272,False,True
2019-06-01 00:00:00+00:00,5882.225,6245.379968190817,-282.5827380952378,False,False
2019-07-01 00:00:00+00:00,5941.195652173913,6155.0772896193885,-557.2392857142859,False,False
2019-08-01 00:00:00+00:00,5709.440476190476,6129.281093967214,-497.1668478260872,False,False
2019-09-01 00:00:00+00:00,5759.25,6100.814012437632,-308.46428571428623,False,False
2019-10-01 00:00:00+00:00,5757.297826086957,6076.521304104299,-122.97500000000036,False,False
2019-11-01 00:00:00+00:00,5859.952380952381,6037.9972099014,-183.89782608695623,False,False
2019-12-01 00:00:00+00:00,6077.0625,6009.99987043531,150.5119047619046,True,False
2020-01-01 00:00:00+00:00,6031.209090909091,6010.145429645837,317.8125,True,True
2020-02-01 00:00:00+00:00,5687.75,6017.8209978276545,273.9112648221344,False,True
2020-03-01 00:00:00+00:00,5182.631818181818,5966.759539494323,-172.20238095238074,False,False
2020-04-01 00:00:00+00:00,5057.972,5862.023500533283,-894.4306818181822,False,False
2020-05-01 00:00:00+00:00,5239.826315789474,5746.990958866616,-973.2370909090914,False,False
2020-06-01 00:00:00+00:00,5754.595454545455,5682.151088357009,-447.9236842105256,False,False
2020-07-01 00:00:00+00:00,6372.460869565217,5671.515292902463,571.9636363636373,True,False
2020-08-01 00:00:00+00:00,6508.392857142857,5707.454061018406,1314.488869565217,True,True
2020-09-01 00:00:00+00:00,6704.9,5774.033426097772,1268.5665413533825,True,True
2020-10-01 00:00:00+00:00,6713.811363636364,5852.837592764437,950.3045454545445,True,True
2020-11-01 00:00:00+00:00,7068.907142857143,5932.547054226889,341.3504940711473,True,True
2020-12-01 00:00:00+00:00,7772.238095238095,6033.293284385618,560.5142857142864,True,True
2021-01-01 00:00:00+00:00,7972.1475,6174.557917322127,1067.3380952380958,True,True
2021-02-01 00:00:00+00:00,8470.94,6336.302784746368,1258.336136363636,True,True
2021-03-01 00:00:00+00:00,8988.247826086958,6568.235284746369,1402.0328571428572,True,True
2021-04-01 00:00:00+00:00,9324.8175,6885.369952071797,1216.009730848862,True,True
2021-05-01 00:00:00+00:00,10166.285,7240.940410405131,1352.6699999999992,True,True
2021-06-01 00:00:00+00:00,9631.5,7651.478634089341,1695.3449999999993,True,True
2021-07-01 00:00:00+00:00,9450.820454545456,7974.554012877219,643.2521739130425,True,True
2021-08-01 00:00:00+00:00,9370.138571428572,8231.08397829224,126.0029545454563,True,True
2021-09-01 00:00:00+00:00,9324.709545454543,8469.562787816049,-796.1464285714283,False,True
2021-10-01 00:00:00+00:00,9829.219047619048,8687.880249937261,-306.79045454545667,False,False
2021-11-01 00:00:00+00:00,9728.904545454545,8947.497556935818,378.39859307359256,True,False
2021-12-01 00:00:00+00:00,9551.18,9169.164007152269,358.76597402597326,True,True
2022-01-01 00:00:00+00:00,9782.3375,9317.409165882427,226.47045454545696,True,True
2022-02-01 00:00:00+00:00,9943.175,9468.258332549094,-46.88154761904843,False,True
2022-03-01 00:00:00+00:00,10230.89391304348,9590.944582549093,214.2704545454544,True,False
2022-04-01 00:00:00+00:00,10174.34761904762,9694.498423128802,679.7139130434789,True,True
2022-05-01 00:00:00+00:00,9395.027272727271,9765.292599716106,392.0101190476198,False,True
2022-06-01 00:00:00+00:00,9067.55181818182,9701.021122443379,-548.1477272727279,False,False
2022-07-01 00:00:00+00:00,7544.809523809524,9654.025440625197,-1163.3420948616586,False,False
2022-08-01 00:00:00+00:00,7990.812173913043,9495.191196397202,-2629.5380952380956,False,False
2022-09-01 00:00:00+00:00,7746.011363636364,9380.247329937574,-1404.2150988142284,False,False
2022-10-01 00:00:00+00:00,7651.082857142857,9248.689148119392,-1321.5404545454567,False,False
2022-11-01 00:00:00+00:00,8049.861363636364,9067.177798913044,106.27333333333354,False,False
2022-12-01 00:00:00+00:00,8371.091363636364,8927.257533761529,59.04918972332143,False,False
2023-01-01 00:00:00+00:00,9007.346363636363,8828.916814064558,625.0799999999999,True,False
2023-02-01 00:00:00+00:00,8936.587,8764.334219367589,1356.2635064935057,True,True
2023-03-01 00:00:00+00:00,8856.310869565217,8680.451886034256,886.7256363636352,True,True
2023-04-01 00:00:00+00:00,8809.1575,8565.903299077734,485.2195059288533,True,True
2023-05-01 00:00:00+00:00,8243.156086956522,8452.137455823766,-198.18886363636375,False,True
2023-06-01 00:00:00+00:00,8396.517727272727,8356.14819034287,-693.4309130434776,False,False
2023-07-01 00:00:00+00:00,8476.679047619047,8300.22868276711,-459.7931422924903,False,False
2023-08-01 00:00:00+00:00,8347.828260869564,8377.884476417907,-332.47845238095215,False,False
2023-09-01 00:00:00+00:00,8276.71380952381,8407.635816997616,104.67217391304257,False,False
2023-10-01 00:00:00+00:00,7941.355909090909,8451.86102082157,-119.80391774891723,False,False
2023-11-01 00:00:00+00:00,8189.587727272727,8476.05044181724,-535.3231385281379,False,False
2023-12-01 00:00:00+00:00,8407.900476190476,8487.694305453604,-158.24053359683785,False,False
2024-01-01 00:00:00+00:00,8351.339565217391,8490.76173149978,131.1866666666665,False,False
2024-02-01 00:00:00+00:00,8304.950476190475,8436.0944982982,409.98365612648195,False,False
2024-03-01 00:00:00+00:00,8692.819047619048,8383.458121314072,115.36274891774883,True,False
2024-04-01 00:00:00+00:00,9445.593636363636,8369.833802818559,284.91857142857225,True,True
2024-05-01 00:00:00+00:00,10117.163478260873,8422.870147515527,1094.2540711462443,True,True
2024-06-01 00:00:00+00:00,9648.167,8579.037430124223,1812.2130020703971,True,True
2024-07-01 00:00:00+00:00,9385.31304347826,8683.34153618483,955.347952380951,True,True
2024-08-01 00:00:00+00:00,8981.117727272727,8759.061035839764,-60.28059288537588,False,True
2024-09-01 00:00:00+00:00,9259.128571428571,8811.835158040029,-1136.0457509881453,False,False
2024-10-01 00:00:00+00:00,9533.991304347826,8893.703054865424,-389.0384285714281,False,False
2024-11-01 00:00:00+00:00,9075.727142857144,9026.422671136834,148.67826086956666,True,False
2024-12-01 00:00:00+00:00,8909.907727272726,9100.267622435536,94.60941558441664,False,True
2025-01-01 00:00:00+00:00,8976.68043478261,9142.101560025723,-349.22084415584504,False,False
2025-02-01 00:00:00+00:00,9330.975,9194.213299156158,-557.3108695652172,False,False
2025-03-01 00:00:00+00:00,9735.823333333332,9279.715342806952,255.24785714285645,True,False
2025-04-01 00:00:00+00:00,9172.695909090908,9366.632366616475,825.9156060606056,False,True
2025-05-01 00:00:00+00:00,9531.200909090909,9343.89088934375,196.0154743082985,True,False
2025-06-01 00:00:00+00:00,9835.068095238095,9295.060675246252,200.22590909090832,True,True
2025-07-01 00:00:00+00:00,9770.580434782609,9310.635766516092,99.24476190476344,True,True
2025-08-01 00:00:00+00:00,9671.875714285714,9342.741382458122,597.8845256917011,True,True
2025-09-01 00:00:00+00:00,9994.773181818182,9400.304548042537,140.67480519480523,True,True
2025-10-01 00:00:00+00:00,10739.91826086957,9461.608265575005,159.70508658008657,True,True
2025-11-01 00:00:00+00:00,10812.028,9562.102178618483,969.3378260869613,True,True
2025-12-01 00:00:00+00:00,11790.96409090909,9706.793916713721,1140.1522857142863,True,True
2026-01-01 00:00:00+00:00,12986.60681818182,9946.881947016751,1796.1909090909085,True,True
2026-02-01 00:00:00+00:00,12951.345,10281.042478966685,2246.688557312249,True,True
2026-03-01 00:00:00+00:00,12528.709545454552,10582.739978966687,2139.316999999999,True,True
2026-04-01 00:00:00+00:00,12890.687727272732,10815.480496643455,737.745454545462,True,True
2026-05-01 00:00:00+00:00,13512.156190476187,11125.313148158608,-95.91909090908666,False,True
2026-06-01 00:00:00+00:00,13552.040909090912,11457.059421607379,560.8111904761881,True,False
2026-07-01 00:00:00+00:00,13542.82086956522,11766.807156095114,1023.33136363636,True,True
