signal_time,entry_time,exit_time,asset,funding_rate,mark_price,source_symbol
2023-05-13 00:00:00+00:00,2023-05-13 01:00:00+00:00,2023-05-13 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-16 08:00:00+00:00,2023-05-16 09:00:00+00:00,2023-05-16 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-18 00:00:00+00:00,2023-05-18 01:00:00+00:00,2023-05-18 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-19 16:00:00+00:00,2023-05-19 17:00:00+00:00,2023-05-20 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-22 08:00:00+00:00,2023-05-22 09:00:00+00:00,2023-05-22 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-24 00:00:00+00:00,2023-05-24 01:00:00+00:00,2023-05-24 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-26 00:00:00+00:00,2023-05-26 01:00:00+00:00,2023-05-26 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-05-28 16:00:00+00:00,2023-05-28 17:00:00+00:00,2023-05-29 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-05-30 08:00:00+00:00,2023-05-30 09:00:00+00:00,2023-05-30 17:00:00+00:00,BNB,0.00020673999999999999,,BNBUSDT
2023-05-31 16:00:00+00:00,2023-05-31 17:00:00+00:00,2023-06-01 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-02 00:00:00+00:00,2023-06-02 01:00:00+00:00,2023-06-02 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-06-04 00:00:00+00:00,2023-06-04 01:00:00+00:00,2023-06-04 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-05 08:00:00+00:00,2023-06-05 09:00:00+00:00,2023-06-05 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-07 00:00:00+00:00,2023-06-07 01:00:00+00:00,2023-06-07 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-06-08 08:00:00+00:00,2023-06-08 09:00:00+00:00,2023-06-08 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-09 16:00:00+00:00,2023-06-09 17:00:00+00:00,2023-06-10 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-12 00:00:00+00:00,2023-06-12 01:00:00+00:00,2023-06-12 09:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-06-14 16:00:00+00:00,2023-06-14 17:00:00+00:00,2023-06-15 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-06-16 00:00:00+00:00,2023-06-16 01:00:00+00:00,2023-06-16 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-06-17 08:00:00+00:00,2023-06-17 09:00:00+00:00,2023-06-17 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-06-18 16:00:00+00:00,2023-06-18 17:00:00+00:00,2023-06-19 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-06-20 08:00:00+00:00,2023-06-20 09:00:00+00:00,2023-06-20 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-06-22 00:00:00+00:00,2023-06-22 01:00:00+00:00,2023-06-22 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-06-23 08:00:00+00:00,2023-06-23 09:00:00+00:00,2023-06-23 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-06-24 16:00:00+00:00,2023-06-24 17:00:00+00:00,2023-06-25 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-06-26 00:00:00+00:00,2023-06-26 01:00:00+00:00,2023-06-26 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-06-27 08:00:00+00:00,2023-06-27 09:00:00+00:00,2023-06-27 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-06-28 16:00:00+00:00,2023-06-28 17:00:00+00:00,2023-06-29 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-06-30 00:00:00+00:00,2023-06-30 01:00:00+00:00,2023-06-30 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-07-01 08:00:00+00:00,2023-07-01 09:00:00+00:00,2023-07-01 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-07-03 00:00:00+00:00,2023-07-03 01:00:00+00:00,2023-07-03 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-04 08:00:00+00:00,2023-07-04 09:00:00+00:00,2023-07-04 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-05 16:00:00+00:00,2023-07-05 17:00:00+00:00,2023-07-06 01:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-07-07 00:00:00+00:00,2023-07-07 01:00:00+00:00,2023-07-07 09:00:00+00:00,SOL,0.0001,,SOLUSDT
2023-07-08 08:00:00+00:00,2023-07-08 09:00:00+00:00,2023-07-08 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-07-09 16:00:00+00:00,2023-07-09 17:00:00+00:00,2023-07-10 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-07-11 00:00:00+00:00,2023-07-11 01:00:00+00:00,2023-07-11 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-12 08:00:00+00:00,2023-07-12 09:00:00+00:00,2023-07-12 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-13 16:00:00+00:00,2023-07-13 17:00:00+00:00,2023-07-14 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-07-15 00:00:00+00:00,2023-07-15 01:00:00+00:00,2023-07-15 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-16 08:00:00+00:00,2023-07-16 09:00:00+00:00,2023-07-16 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-07-17 16:00:00+00:00,2023-07-17 17:00:00+00:00,2023-07-18 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-19 00:00:00+00:00,2023-07-19 01:00:00+00:00,2023-07-19 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-20 08:00:00+00:00,2023-07-20 09:00:00+00:00,2023-07-20 17:00:00+00:00,BNB,0.00013033000000000001,,BNBUSDT
2023-07-21 16:00:00+00:00,2023-07-21 17:00:00+00:00,2023-07-22 01:00:00+00:00,BNB,0.0002497,,BNBUSDT
2023-07-23 00:00:00+00:00,2023-07-23 01:00:00+00:00,2023-07-23 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-24 08:00:00+00:00,2023-07-24 09:00:00+00:00,2023-07-24 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-25 16:00:00+00:00,2023-07-25 17:00:00+00:00,2023-07-26 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-27 00:00:00+00:00,2023-07-27 01:00:00+00:00,2023-07-27 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-28 08:00:00+00:00,2023-07-28 09:00:00+00:00,2023-07-28 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-30 00:00:00+00:00,2023-07-30 01:00:00+00:00,2023-07-30 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-07-31 08:00:00+00:00,2023-07-31 09:00:00+00:00,2023-07-31 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-01 16:00:00+00:00,2023-08-01 17:00:00+00:00,2023-08-02 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-03 00:00:00+00:00,2023-08-03 01:00:00+00:00,2023-08-03 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-04 08:00:00+00:00,2023-08-04 09:00:00+00:00,2023-08-04 17:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-08-06 00:00:00+00:00,2023-08-06 01:00:00+00:00,2023-08-06 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-07 08:00:00+00:00,2023-08-07 09:00:00+00:00,2023-08-07 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-08 16:00:00+00:00,2023-08-08 17:00:00+00:00,2023-08-09 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-10 08:00:00+00:00,2023-08-10 09:00:00+00:00,2023-08-10 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-11 16:00:00+00:00,2023-08-11 17:00:00+00:00,2023-08-12 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-13 00:00:00+00:00,2023-08-13 01:00:00+00:00,2023-08-13 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-08-14 08:00:00+00:00,2023-08-14 09:00:00+00:00,2023-08-14 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-15 16:00:00+00:00,2023-08-15 17:00:00+00:00,2023-08-16 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-08-17 00:00:00+00:00,2023-08-17 01:00:00+00:00,2023-08-17 09:00:00+00:00,BTC,0.0001,,BTCUSDT
2023-08-18 16:00:00+00:00,2023-08-18 17:00:00+00:00,2023-08-19 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-08-21 08:00:00+00:00,2023-08-21 09:00:00+00:00,2023-08-21 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-08-22 16:00:00+00:00,2023-08-22 17:00:00+00:00,2023-08-23 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-08-24 00:00:00+00:00,2023-08-24 01:00:00+00:00,2023-08-24 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-08-25 08:00:00+00:00,2023-08-25 09:00:00+00:00,2023-08-25 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-27 08:00:00+00:00,2023-08-27 09:00:00+00:00,2023-08-27 17:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-08-29 00:00:00+00:00,2023-08-29 01:00:00+00:00,2023-08-29 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-30 08:00:00+00:00,2023-08-30 09:00:00+00:00,2023-08-30 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-08-31 16:00:00+00:00,2023-08-31 17:00:00+00:00,2023-09-01 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-09-04 00:00:00+00:00,2023-09-04 01:00:00+00:00,2023-09-04 09:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-09-05 08:00:00+00:00,2023-09-05 09:00:00+00:00,2023-09-05 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-07 08:00:00+00:00,2023-09-07 09:00:00+00:00,2023-09-07 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-09 00:00:00+00:00,2023-09-09 01:00:00+00:00,2023-09-09 09:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-09-10 16:00:00+00:00,2023-09-10 17:00:00+00:00,2023-09-11 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-09-12 16:00:00+00:00,2023-09-12 17:00:00+00:00,2023-09-13 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-09-14 00:00:00+00:00,2023-09-14 01:00:00+00:00,2023-09-14 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-15 08:00:00+00:00,2023-09-15 09:00:00+00:00,2023-09-15 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-09-17 08:00:00+00:00,2023-09-17 09:00:00+00:00,2023-09-17 17:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-09-18 16:00:00+00:00,2023-09-18 17:00:00+00:00,2023-09-19 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-20 08:00:00+00:00,2023-09-20 09:00:00+00:00,2023-09-20 17:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-09-21 16:00:00+00:00,2023-09-21 17:00:00+00:00,2023-09-22 01:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-09-23 00:00:00+00:00,2023-09-23 01:00:00+00:00,2023-09-23 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-24 08:00:00+00:00,2023-09-24 09:00:00+00:00,2023-09-24 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-25 16:00:00+00:00,2023-09-25 17:00:00+00:00,2023-09-26 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-27 00:00:00+00:00,2023-09-27 01:00:00+00:00,2023-09-27 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-09-28 08:00:00+00:00,2023-09-28 09:00:00+00:00,2023-09-28 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-09-29 16:00:00+00:00,2023-09-29 17:00:00+00:00,2023-09-30 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-10-01 00:00:00+00:00,2023-10-01 01:00:00+00:00,2023-10-01 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-02 16:00:00+00:00,2023-10-02 17:00:00+00:00,2023-10-03 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-10-04 08:00:00+00:00,2023-10-04 09:00:00+00:00,2023-10-04 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-06 00:00:00+00:00,2023-10-06 01:00:00+00:00,2023-10-06 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-07 08:00:00+00:00,2023-10-07 09:00:00+00:00,2023-10-07 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-08 16:00:00+00:00,2023-10-08 17:00:00+00:00,2023-10-09 01:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-10-11 00:00:00+00:00,2023-10-11 01:00:00+00:00,2023-10-11 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-10-12 08:00:00+00:00,2023-10-12 09:00:00+00:00,2023-10-12 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-10-13 16:00:00+00:00,2023-10-13 17:00:00+00:00,2023-10-14 01:00:00+00:00,XRP,0.0001,,XRPUSDT
2023-10-15 00:00:00+00:00,2023-10-15 01:00:00+00:00,2023-10-15 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-16 08:00:00+00:00,2023-10-16 09:00:00+00:00,2023-10-16 17:00:00+00:00,AVAX,0.0001,,AVAXUSDT
2023-10-17 16:00:00+00:00,2023-10-17 17:00:00+00:00,2023-10-18 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-10-19 00:00:00+00:00,2023-10-19 01:00:00+00:00,2023-10-19 09:00:00+00:00,LINK,0.0001,,LINKUSDT
2023-10-20 16:00:00+00:00,2023-10-20 17:00:00+00:00,2023-10-21 01:00:00+00:00,DOGE,0.0001,,DOGEUSDT
2023-10-22 00:00:00+00:00,2023-10-22 01:00:00+00:00,2023-10-22 09:00:00+00:00,BNB,0.00014634000000000001,,BNBUSDT
2023-10-24 00:00:00+00:00,2023-10-24 01:00:00+00:00,2023-10-24 09:00:00+00:00,BNB,0.00018908,,BNBUSDT
2023-10-25 08:00:00+00:00,2023-10-25 09:00:00+00:00,2023-10-25 17:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-26 16:00:00+00:00,2023-10-26 17:00:00+00:00,2023-10-27 01:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-28 00:00:00+00:00,2023-10-28 01:00:00+00:00,2023-10-28 09:00:00+00:00,ADA,0.0001,,ADAUSDT
2023-10-29 08:00:00+00:00,2023-10-29 09:00:00+00:00,2023-10-29 17:00:00+00:00,DOGE,0.00018542,,DOGEUSDT
2023-10-30 16:00:00+00:00,2023-10-30 17:00:00+00:00,2023-10-31 01:00:00+00:00,BNB,0.00021024999999999999,,BNBUSDT
2023-11-01 00:00:00+00:00,2023-11-01 01:00:00+00:00,2023-11-01 09:00:00+00:00,ADA,0.0001,0.29306948999999999,ADAUSDT
2023-11-02 08:00:00+00:00,2023-11-02 09:00:00+00:00,2023-11-02 17:00:00+00:00,LINK,0.00029049000000000002,11.189,LINKUSDT
2023-11-03 16:00:00+00:00,2023-11-03 17:00:00+00:00,2023-11-04 01:00:00+00:00,LINK,0.00019644000000000001,11.279999999999999,LINKUSDT
2023-11-05 00:00:00+00:00,2023-11-05 01:00:00+00:00,2023-11-05 09:00:00+00:00,LINK,0.00022780000000000001,11.507999999999999,LINKUSDT
2023-11-06 16:00:00+00:00,2023-11-06 17:00:00+00:00,2023-11-07 01:00:00+00:00,BNB,0.00028824999999999999,251.78215713,BNBUSDT
2023-11-08 00:00:00+00:00,2023-11-08 01:00:00+00:00,2023-11-08 09:00:00+00:00,BNB,0.00024655,246.38,BNBUSDT
2023-11-09 08:00:00+00:00,2023-11-09 09:00:00+00:00,2023-11-09 17:00:00+00:00,BNB,0.00026823999999999999,248.47999999999999,BNBUSDT
2023-11-10 16:00:00+00:00,2023-11-10 17:00:00+00:00,2023-11-11 01:00:00+00:00,XRP,0.00015409000000000001,0.64729999999999999,XRPUSDT
2023-11-12 00:00:00+00:00,2023-11-12 01:00:00+00:00,2023-11-12 09:00:00+00:00,LINK,0.00032416999999999998,16.478477359999999,LINKUSDT
2023-11-13 08:00:00+00:00,2023-11-13 09:00:00+00:00,2023-11-13 17:00:00+00:00,DOGE,0.00035858999999999999,0.077249999999999999,DOGEUSDT
2023-11-15 00:00:00+00:00,2023-11-15 01:00:00+00:00,2023-11-15 09:00:00+00:00,SOL,0.00012355999999999999,56.838229239999997,SOLUSDT
2023-11-16 08:00:00+00:00,2023-11-16 09:00:00+00:00,2023-11-16 17:00:00+00:00,DOGE,0.0003502,0.079456620000000006,DOGEUSDT
2023-11-18 00:00:00+00:00,2023-11-18 01:00:00+00:00,2023-11-18 09:00:00+00:00,ADA,0.0001,0.36720074000000003,ADAUSDT
2023-11-19 08:00:00+00:00,2023-11-19 09:00:00+00:00,2023-11-19 17:00:00+00:00,ADA,0.0001,0.37494292000000001,ADAUSDT
2023-11-20 16:00:00+00:00,2023-11-20 17:00:00+00:00,2023-11-21 01:00:00+00:00,BNB,0.00027553000000000001,248.28,BNBUSDT
2023-11-22 00:00:00+00:00,2023-11-22 01:00:00+00:00,2023-11-22 09:00:00+00:00,BNB,0.00012860000000000001,225.66999999999999,BNBUSDT
2023-11-23 08:00:00+00:00,2023-11-23 09:00:00+00:00,2023-11-23 17:00:00+00:00,ADA,0.0001,0.38140000000000002,ADAUSDT
2023-11-24 16:00:00+00:00,2023-11-24 17:00:00+00:00,2023-11-25 01:00:00+00:00,ADA,0.0001,0.39229999999999998,ADAUSDT
2023-11-26 00:00:00+00:00,2023-11-26 01:00:00+00:00,2023-11-26 09:00:00+00:00,BNB,0.00015029999999999999,234.44,BNBUSDT
2023-11-27 16:00:00+00:00,2023-11-27 17:00:00+00:00,2023-11-28 01:00:00+00:00,BNB,0.00020206999999999999,222.90526394,BNBUSDT
2023-11-29 08:00:00+00:00,2023-11-29 09:00:00+00:00,2023-11-29 17:00:00+00:00,ADA,0.0001,0.38533029000000002,ADAUSDT
2023-11-30 16:00:00+00:00,2023-11-30 17:00:00+00:00,2023-12-01 01:00:00+00:00,BNB,0.00026077000000000001,226.82230566000001,BNBUSDT
2023-12-02 00:00:00+00:00,2023-12-02 01:00:00+00:00,2023-12-02 09:00:00+00:00,AVAX,0.00019359999999999999,21.876000000000001,AVAXUSDT
2023-12-03 08:00:00+00:00,2023-12-03 09:00:00+00:00,2023-12-03 17:00:00+00:00,ADA,0.00028490999999999998,0.39700000000000002,ADAUSDT
2023-12-04 16:00:00+00:00,2023-12-04 17:00:00+00:00,2023-12-05 01:00:00+00:00,ADA,0.0001,0.39789999999999998,ADAUSDT
2023-12-06 00:00:00+00:00,2023-12-06 01:00:00+00:00,2023-12-06 09:00:00+00:00,AVAX,0.00041753,24.54957267,AVAXUSDT
2023-12-07 08:00:00+00:00,2023-12-07 09:00:00+00:00,2023-12-07 17:00:00+00:00,XRP,0.00031809999999999998,0.64870000000000005,XRPUSDT
2023-12-08 16:00:00+00:00,2023-12-08 17:00:00+00:00,2023-12-09 01:00:00+00:00,LINK,0.00043833000000000001,16.707999999999998,LINKUSDT
2023-12-10 00:00:00+00:00,2023-12-10 01:00:00+00:00,2023-12-10 09:00:00+00:00,BNB,0.00030972999999999998,237.70251482,BNBUSDT
2023-12-11 08:00:00+00:00,2023-12-11 09:00:00+00:00,2023-12-11 17:00:00+00:00,ADA,0.0001,0.55557590000000001,ADAUSDT
2023-12-12 16:00:00+00:00,2023-12-12 17:00:00+00:00,2023-12-13 01:00:00+00:00,AVAX,0.00027776,37.661000000000001,AVAXUSDT
2023-12-14 00:00:00+00:00,2023-12-14 01:00:00+00:00,2023-12-14 09:00:00+00:00,ADA,0.00020112,0.66793851000000004,ADAUSDT
2023-12-15 08:00:00+00:00,2023-12-15 09:00:00+00:00,2023-12-15 17:00:00+00:00,AVAX,0.00018904999999999999,39.387999999999998,AVAXUSDT
2023-12-17 00:00:00+00:00,2023-12-17 01:00:00+00:00,2023-12-17 09:00:00+00:00,ADA,0.0001,0.60809999999999997,ADAUSDT
2023-12-18 16:00:00+00:00,2023-12-18 17:00:00+00:00,2023-12-19 01:00:00+00:00,BTC,0.00015610999999999999,41284.670624099999,BTCUSDT
2023-12-20 00:00:00+00:00,2023-12-20 01:00:00+00:00,2023-12-20 09:00:00+00:00,BTC,0.00010506,42296.254976600001,BTCUSDT
2023-12-21 08:00:00+00:00,2023-12-21 09:00:00+00:00,2023-12-21 17:00:00+00:00,DOGE,0.00035555999999999999,0.091579999999999995,DOGEUSDT
2023-12-22 16:00:00+00:00,2023-12-22 17:00:00+00:00,2023-12-23 01:00:00+00:00,XRP,0.00049083000000000004,0.62039999999999995,XRPUSDT
2023-12-24 00:00:00+00:00,2023-12-24 01:00:00+00:00,2023-12-24 09:00:00+00:00,XRP,0.00038483000000000001,0.62,XRPUSDT
2023-12-25 08:00:00+00:00,2023-12-25 09:00:00+00:00,2023-12-25 17:00:00+00:00,LINK,0.00042372999999999998,15.406584130000001,LINKUSDT
2023-12-26 16:00:00+00:00,2023-12-26 17:00:00+00:00,2023-12-27 01:00:00+00:00,ADA,0.00049569999999999996,0.60859328000000001,ADAUSDT
2023-12-28 00:00:00+00:00,2023-12-28 01:00:00+00:00,2023-12-28 09:00:00+00:00,DOGE,0.00047802000000000001,0.093744729999999998,DOGEUSDT
2023-12-29 08:00:00+00:00,2023-12-29 09:00:00+00:00,2023-12-29 17:00:00+00:00,BTC,0.00049912000000000003,42309.519081600003,BTCUSDT
2023-12-30 16:00:00+00:00,2023-12-30 17:00:00+00:00,2023-12-31 01:00:00+00:00,AVAX,0.00040004,39.858927719999997,AVAXUSDT
2024-01-01 00:00:00+00:00,2024-01-01 01:00:00+00:00,2024-01-01 09:00:00+00:00,BTC,0.00037408999999999999,42313.900000000001,BTCUSDT
2024-01-02 08:00:00+00:00,2024-01-02 09:00:00+00:00,2024-01-02 17:00:00+00:00,SOL,0.00046798,114.52340783,SOLUSDT
2024-01-03 16:00:00+00:00,2024-01-03 17:00:00+00:00,2024-01-04 01:00:00+00:00,ADA,0.0001,0.56433456999999998,ADAUSDT
2024-01-05 08:00:00+00:00,2024-01-05 09:00:00+00:00,2024-01-05 17:00:00+00:00,ADA,0.0001,0.55269999999999997,ADAUSDT
2024-01-06 16:00:00+00:00,2024-01-06 17:00:00+00:00,2024-01-07 01:00:00+00:00,ADA,0.0001,0.52546738999999998,ADAUSDT
2024-01-08 00:00:00+00:00,2024-01-08 01:00:00+00:00,2024-01-08 09:00:00+00:00,ADA,0.0001,0.49440000000000001,ADAUSDT
2024-01-09 08:00:00+00:00,2024-01-09 09:00:00+00:00,2024-01-09 17:00:00+00:00,ADA,0.0001,0.52937895000000001,ADAUSDT
2024-01-10 16:00:00+00:00,2024-01-10 17:00:00+00:00,2024-01-11 01:00:00+00:00,ADA,0.0001,0.50606247999999998,ADAUSDT
2024-01-12 08:00:00+00:00,2024-01-12 09:00:00+00:00,2024-01-12 17:00:00+00:00,ADA,0.0001,0.57889999999999997,ADAUSDT
2024-01-14 00:00:00+00:00,2024-01-14 01:00:00+00:00,2024-01-14 09:00:00+00:00,ADA,0.0001,0.54910000000000003,ADAUSDT
2024-01-15 08:00:00+00:00,2024-01-15 09:00:00+00:00,2024-01-15 17:00:00+00:00,BNB,0.00016930999999999999,315.21361263,BNBUSDT
2024-01-17 00:00:00+00:00,2024-01-17 01:00:00+00:00,2024-01-17 09:00:00+00:00,ADA,0.0001,0.53556324,ADAUSDT
2024-01-18 08:00:00+00:00,2024-01-18 09:00:00+00:00,2024-01-18 17:00:00+00:00,ADA,0.0001,0.52518480000000001,ADAUSDT
2024-01-20 00:00:00+00:00,2024-01-20 01:00:00+00:00,2024-01-20 09:00:00+00:00,ADA,0.0001,0.50426848000000002,ADAUSDT
2024-01-21 08:00:00+00:00,2024-01-21 09:00:00+00:00,2024-01-21 17:00:00+00:00,ADA,0.0001,0.51589483999999997,ADAUSDT
2024-01-22 16:00:00+00:00,2024-01-22 17:00:00+00:00,2024-01-23 01:00:00+00:00,ADA,0.0001,0.49545208000000002,ADAUSDT
2024-01-24 00:00:00+00:00,2024-01-24 01:00:00+00:00,2024-01-24 09:00:00+00:00,ADA,0.0001,0.47715997999999998,ADAUSDT
2024-01-25 16:00:00+00:00,2024-01-25 17:00:00+00:00,2024-01-26 01:00:00+00:00,ADA,0.0001,0.46681394999999998,ADAUSDT
2024-01-27 00:00:00+00:00,2024-01-27 01:00:00+00:00,2024-01-27 09:00:00+00:00,ADA,0.0001,0.48485653000000001,ADAUSDT
2024-01-28 08:00:00+00:00,2024-01-28 09:00:00+00:00,2024-01-28 17:00:00+00:00,ADA,0.0001,0.49270000000000003,ADAUSDT
2024-01-29 16:00:00+00:00,2024-01-29 17:00:00+00:00,2024-01-30 01:00:00+00:00,ADA,0.0001,0.49759999999999999,ADAUSDT
2024-01-31 00:00:00+00:00,2024-01-31 01:00:00+00:00,2024-01-31 09:00:00+00:00,ADA,0.0001,0.51379768000000003,ADAUSDT
2024-02-01 08:00:00+00:00,2024-02-01 09:00:00+00:00,2024-02-01 17:00:00+00:00,ADA,0.0001,0.49080000000000001,ADAUSDT
2024-02-02 16:00:00+00:00,2024-02-02 17:00:00+00:00,2024-02-03 01:00:00+00:00,ADA,0.0001,0.51780000000000004,ADAUSDT
2024-02-04 00:00:00+00:00,2024-02-04 01:00:00+00:00,2024-02-04 09:00:00+00:00,ADA,0.0001,0.51239349999999995,ADAUSDT
2024-02-05 08:00:00+00:00,2024-02-05 09:00:00+00:00,2024-02-05 17:00:00+00:00,ADA,0.0001,0.50180000000000002,ADAUSDT
2024-02-06 16:00:00+00:00,2024-02-06 17:00:00+00:00,2024-02-07 01:00:00+00:00,ADA,0.0001,0.49680000000000002,ADAUSDT
2024-02-08 00:00:00+00:00,2024-02-08 01:00:00+00:00,2024-02-08 09:00:00+00:00,ADA,0.0001,0.50219999999999998,ADAUSDT
2024-02-09 08:00:00+00:00,2024-02-09 09:00:00+00:00,2024-02-09 17:00:00+00:00,ADA,0.0001,0.53560490000000005,ADAUSDT
2024-02-10 16:00:00+00:00,2024-02-10 17:00:00+00:00,2024-02-11 01:00:00+00:00,ADA,0.0001,0.53801593000000003,ADAUSDT
2024-02-12 00:00:00+00:00,2024-02-12 01:00:00+00:00,2024-02-12 09:00:00+00:00,ADA,0.0001,0.54139999999999999,ADAUSDT
2024-02-13 08:00:00+00:00,2024-02-13 09:00:00+00:00,2024-02-13 17:00:00+00:00,DOGE,0.00018856999999999999,0.082567849999999998,DOGEUSDT
2024-02-14 16:00:00+00:00,2024-02-14 17:00:00+00:00,2024-02-15 01:00:00+00:00,ADA,0.00041800000000000002,0.57489999999999997,ADAUSDT
2024-02-16 00:00:00+00:00,2024-02-16 01:00:00+00:00,2024-02-16 09:00:00+00:00,ADA,0.00043269000000000001,0.60929999999999995,ADAUSDT
