date,walcl,prior_sma13,risk_on_signal_close,risk_on_actionable
2010-12-08 00:00:00+00:00,2382294.0,2311318.3076923075,True,True
2010-12-15 00:00:00+00:00,2385754.0,2317202.3076923075,True,True
2010-12-22 00:00:00+00:00,2427921.0,2324100.3846153845,True,True
2010-12-29 00:00:00+00:00,2420570.0,2333388.846153846,True,True
2011-01-05 00:00:00+00:00,2436064.0,2342764.153846154,True,True
2011-01-12 00:00:00+00:00,2468131.0,2352608.153846154,True,True
2011-01-19 00:00:00+00:00,2425164.0,2364780.923076923,True,True
2011-01-26 00:00:00+00:00,2443527.0,2374006.846153846,True,True
2011-02-02 00:00:00+00:00,2469419.0,2385401.846153846,True,True
2011-02-09 00:00:00+00:00,2500481.0,2398406.923076923,True,True
2011-02-16 00:00:00+00:00,2508868.0,2412846.3846153845,True,True
2011-02-23 00:00:00+00:00,2533221.0,2427778.0,True,True
2011-03-02 00:00:00+00:00,2545119.0,2442179.5384615385,True,True
2011-03-09 00:00:00+00:00,2577076.0,2457425.6153846155,True,True
2011-03-16 00:00:00+00:00,2583046.0,2472408.846153846,True,True
2011-03-23 00:00:00+00:00,2601341.0,2487585.153846154,True,True
2011-03-30 00:00:00+00:00,2622523.0,2500925.153846154,True,True
2011-04-06 00:00:00+00:00,2648676.0,2516460.0,True,True
2011-04-13 00:00:00+00:00,2665408.0,2532814.769230769,True,True
2011-04-20 00:00:00+00:00,2685782.0,2547989.923076923,True,True
2011-04-27 00:00:00+00:00,2690985.0,2568037.4615384615,True,True
2011-05-04 00:00:00+00:00,2718757.0,2587072.6923076925,True,True
2011-05-11 00:00:00+00:00,2744498.0,2606252.5384615385,True,True
2011-05-18 00:00:00+00:00,2758009.0,2625023.076923077,True,True
2011-05-25 00:00:00+00:00,2774996.0,2644187.769230769,True,True
2011-06-01 00:00:00+00:00,2788723.0,2662785.846153846,True,True
2011-06-08 00:00:00+00:00,2811206.0,2681524.6153846155,True,True
2011-06-15 00:00:00+00:00,2827549.0,2699534.6153846155,True,True
2011-06-22 00:00:00+00:00,2856403.0,2718342.5384615385,True,True
2011-06-29 00:00:00+00:00,2865251.0,2737962.6923076925,True,True
2011-07-06 00:00:00+00:00,2870103.0,2756634.076923077,True,True
2011-07-13 00:00:00+00:00,2878074.0,2773666.923076923,True,True
2011-07-20 00:00:00+00:00,2871301.0,2790025.846153846,True,True
2011-07-27 00:00:00+00:00,2863576.0,2804296.5384615385,True,True
2011-08-03 00:00:00+00:00,2867215.0,2817572.769230769,True,True
2011-08-10 00:00:00+00:00,2872423.0,2828992.6153846155,True,True
2011-08-17 00:00:00+00:00,2857906.0,2838833.0,True,True
2011-08-24 00:00:00+00:00,2859433.0,2846517.3846153845,True,True
2011-08-31 00:00:00+00:00,2853888.0,2853012.5384615385,True,True
2011-09-07 00:00:00+00:00,2858660.0,2858025.230769231,True,True
2011-09-14 00:00:00+00:00,2863540.0,2861675.5384615385,True,True
2011-09-21 00:00:00+00:00,2857747.0,2864444.076923077,False,True
2011-09-28 00:00:00+00:00,2850921.0,2864547.4615384615,False,False
2011-10-05 00:00:00+00:00,2859701.0,2863445.153846154,False,False
2011-10-12 00:00:00+00:00,2860822.0,2862645.0,False,False
2011-10-19 00:00:00+00:00,2852390.0,2861317.923076923,False,False
2011-10-26 00:00:00+00:00,2845685.0,2859863.230769231,False,False
2011-11-02 00:00:00+00:00,2822034.0,2858487.0,False,False
2011-11-09 00:00:00+00:00,2839786.0,2855011.5384615385,False,False
2011-11-16 00:00:00+00:00,2831576.0,2852501.0,False,False
2011-11-23 00:00:00+00:00,2821980.0,2850475.6153846155,False,False
2011-11-30 00:00:00+00:00,2814235.0,2847594.6153846155,False,False
2011-12-07 00:00:00+00:00,2820691.0,2844544.3846153845,False,False
2011-12-14 00:00:00+00:00,2902488.0,2841623.6923076925,True,False
2011-12-21 00:00:00+00:00,2916085.0,2844619.6923076925,True,True
2011-12-28 00:00:00+00:00,2926095.0,2849107.230769231,True,True
2012-01-04 00:00:00+00:00,2917689.0,2854889.846153846,True,True
2012-01-11 00:00:00+00:00,2899149.0,2859350.4615384615,True,True
2012-01-18 00:00:00+00:00,2919423.0,2862298.6923076925,True,True
2012-01-25 00:00:00+00:00,2919545.0,2867455.076923077,True,True
2012-02-01 00:00:00+00:00,2924947.0,2873136.6153846155,True,True
2012-02-08 00:00:00+00:00,2928275.0,2881053.0,True,True
2012-02-15 00:00:00+00:00,2937893.0,2887859.846153846,True,True
2012-02-22 00:00:00+00:00,2932813.0,2896038.076923077,True,True
2012-02-29 00:00:00+00:00,2925722.0,2904563.6923076925,True,True
2012-03-07 00:00:00+00:00,2884747.0,2913139.6153846155,False,True
2012-03-14 00:00:00+00:00,2893560.0,2918067.0,False,False
2012-03-21 00:00:00+00:00,2892646.0,2917380.230769231,False,False
2012-03-28 00:00:00+00:00,2878137.0,2915577.230769231,False,False
2012-04-04 00:00:00+00:00,2865478.0,2911888.153846154,False,False
2012-04-11 00:00:00+00:00,2867200.0,2907871.923076923,False,False
2012-04-18 00:00:00+00:00,2875470.0,2905414.3076923075,False,False
2012-04-25 00:00:00+00:00,2866561.0,2902033.3076923075,False,False
2012-05-02 00:00:00+00:00,2864280.0,2897957.6153846155,False,False
2012-05-09 00:00:00+00:00,2864150.0,2893290.923076923,False,False
2012-05-16 00:00:00+00:00,2850984.0,2888358.230769231,False,False
2012-05-23 00:00:00+00:00,2859495.0,2881672.923076923,False,False
2012-05-30 00:00:00+00:00,2842654.0,2876033.076923077,False,False
2012-06-06 00:00:00+00:00,2852018.0,2869643.230769231,False,False
2012-06-13 00:00:00+00:00,2869071.0,2867125.6153846155,True,False
2012-06-20 00:00:00+00:00,2870846.0,2865241.846153846,True,True
2012-06-27 00:00:00+00:00,2863547.0,2863564.923076923,False,True
2012-07-04 00:00:00+00:00,2865858.0,2862442.6153846155,True,False
2012-07-11 00:00:00+00:00,2866279.0,2862471.846153846,True,True
2012-07-18 00:00:00+00:00,2855807.0,2862401.0,False,True
2012-07-25 00:00:00+00:00,2846757.0,2860888.4615384615,False,False
2012-08-01 00:00:00+00:00,2851118.0,2859365.076923077,False,False
2012-08-08 00:00:00+00:00,2856181.0,2858352.6153846155,False,False
2012-08-15 00:00:00+00:00,2833317.0,2857739.6153846155,False,False
2012-08-22 00:00:00+00:00,2825661.0,2856380.6153846155,False,False
2012-08-29 00:00:00+00:00,2812806.0,2853778.0,False,False
2012-09-05 00:00:00+00:00,2822169.0,2851482.0,False,False
2012-09-12 00:00:00+00:00,2823448.0,2849185.923076923,False,False
2012-09-19 00:00:00+00:00,2821574.0,2845676.4615384615,False,False
2012-09-26 00:00:00+00:00,2804457.0,2841886.3076923075,False,False
2012-10-03 00:00:00+00:00,2808512.0,2837340.923076923,False,False
2012-10-10 00:00:00+00:00,2811623.0,2832929.6923076925,False,False
2012-10-17 00:00:00+00:00,2846920.0,2828725.3846153845,True,False
2012-10-24 00:00:00+00:00,2840964.0,2828041.769230769,True,True
2012-10-31 00:00:00+00:00,2823137.0,2827596.153846154,False,True
2012-11-07 00:00:00+00:00,2830791.0,2825443.769230769,True,False
2012-11-14 00:00:00+00:00,2877244.0,2823490.6923076925,True,True
2012-11-21 00:00:00+00:00,2871161.0,2826869.6923076925,True,True
2012-11-28 00:00:00+00:00,2851362.0,2830369.6923076925,True,True
2012-12-05 00:00:00+00:00,2859807.0,2833335.5384615385,True,True
2012-12-12 00:00:00+00:00,2917260.0,2836230.769230769,True,True
2012-12-19 00:00:00+00:00,2920231.0,2843447.076923077,True,True
2012-12-26 00:00:00+00:00,2907300.0,2851036.076923077,True,True
2013-01-02 00:00:00+00:00,2917189.0,2858947.076923077,True,True
2013-01-09 00:00:00+00:00,2928728.0,2867306.846153846,True,True
2013-01-16 00:00:00+00:00,2963812.0,2876314.923076923,True,True
2013-01-23 00:00:00+00:00,3011697.0,2885306.6153846155,True,True
2013-01-30 00:00:00+00:00,3008704.0,2898439.923076923,True,True
2013-02-06 00:00:00+00:00,3014975.0,2912714.3076923075,True,True
2013-02-13 00:00:00+00:00,3074225.0,2926882.3076923075,True,True
2013-02-20 00:00:00+00:00,3095150.0,2942034.6923076925,True,True
2013-02-27 00:00:00+00:00,3090600.0,2959264.6153846155,True,True
2013-03-06 00:00:00+00:00,3108805.0,2977667.5384615385,True,True
2013-03-13 00:00:00+00:00,3165396.0,2996821.230769231,True,True
2013-03-20 00:00:00+00:00,3206888.0,3015908.6153846155,True,True
2013-03-27 00:00:00+00:00,3202256.0,3037959.153846154,True,True
2013-04-03 00:00:00+00:00,3215432.0,3060648.076923077,True,True
2013-04-10 00:00:00+00:00,3227762.0,3083589.846153846,True,True
2013-04-17 00:00:00+00:00,3295109.0,3106592.4615384615,True,True
2013-04-24 00:00:00+00:00,3318649.0,3132076.846153846,True,True
2013-05-01 00:00:00+00:00,3317194.0,3155688.5384615385,True,True
2013-05-08 00:00:00+00:00,3324615.0,3179418.5384615385,True,True
2013-05-15 00:00:00+00:00,3354269.0,3203237.0,True,True
2013-05-22 00:00:00+00:00,3398713.0,3224778.846153846,True,True
2013-05-29 00:00:00+00:00,3385128.0,3248129.846153846,True,True
2013-06-05 00:00:00+00:00,3400183.0,3270785.846153846,True,True
2013-06-12 00:00:00+00:00,3410842.0,3293199.5384615385,True,True
2013-06-19 00:00:00+00:00,3470530.0,3312080.0,True,True
2013-06-26 00:00:00+00:00,3478672.0,3332360.153846154,True,True
2013-07-03 00:00:00+00:00,3492742.0,3353622.923076923,True,True
2013-07-10 00:00:00+00:00,3504095.0,3374954.4615384615,True,True
2013-07-17 00:00:00+00:00,3537861.0,3396210.846153846,True,True
2013-07-24 00:00:00+00:00,3574574.0,3414884.076923077,True,True
2013-07-31 00:00:00+00:00,3571797.0,3434570.6153846155,True,True
2013-08-07 00:00:00+00:00,3585359.0,3454155.4615384615,True,True
2013-08-14 00:00:00+00:00,3646323.0,3474212.6923076925,True,True
2013-08-21 00:00:00+00:00,3645668.0,3496678.3846153845,True,True
2013-08-28 00:00:00+00:00,3644456.0,3515674.923076923,True,True
2013-09-04 00:00:00+00:00,3654182.0,3535623.230769231,True,True
2013-09-11 00:00:00+00:00,3662035.0,3555161.6153846155,True,True
2013-09-18 00:00:00+00:00,3722192.0,3574484.153846154,True,True
2013-09-25 00:00:00+00:00,3734018.0,3593842.769230769,True,True
2013-10-02 00:00:00+00:00,3747387.0,3613484.769230769,True,True
2013-10-09 00:00:00+00:00,3758663.0,3633072.846153846,True,True
2013-10-16 00:00:00+00:00,3813599.0,3652655.0,True,True
2013-10-23 00:00:00+00:00,3839033.0,3673865.6153846155,True,True
2013-10-30 00:00:00+00:00,3843396.0,3694208.6153846155,True,True
2013-11-06 00:00:00+00:00,3851623.0,3715100.846153846,True,True
2013-11-13 00:00:00+00:00,3907424.0,3735582.6923076925,True,True
2013-11-20 00:00:00+00:00,3906620.0,3755667.3846153845,True,True
2013-11-27 00:00:00+00:00,3925876.0,3775740.6153846155,True,True
2013-12-04 00:00:00+00:00,3932626.0,3797388.3076923075,True,True
2013-12-11 00:00:00+00:00,3993955.0,3818807.076923077,True,True
2013-12-18 00:00:00+00:00,4008062.0,3844339.3846153845,True,True
2013-12-25 00:00:00+00:00,4032575.0,3866329.3846153845,True,True
2014-01-01 00:00:00+00:00,4023640.0,3889295.3076923075,True,True
2014-01-08 00:00:00+00:00,4028185.0,3910545.5384615385,True,True
2014-01-15 00:00:00+00:00,4071528.0,3931278.0,True,True
2014-01-22 00:00:00+00:00,4097914.0,3951118.6923076925,True,True
2014-01-29 00:00:00+00:00,4102138.0,3971032.6153846155,True,True
2014-02-05 00:00:00+00:00,4109285.0,3990935.846153846,True,True
2014-02-12 00:00:00+00:00,4119474.0,4010756.0,True,True
2014-02-19 00:00:00+00:00,4149224.0,4027067.5384615385,True,True
2014-02-26 00:00:00+00:00,4159972.0,4045729.3846153845,True,True
2014-03-05 00:00:00+00:00,4171762.0,4063736.769230769,True,True
2014-03-12 00:00:00+00:00,4181361.0,4082131.846153846,True,True
2014-03-19 00:00:00+00:00,4222081.0,4096547.6923076925,True,True
2014-03-26 00:00:00+00:00,4226971.0,4113010.6923076925,True,True
2014-04-02 00:00:00+00:00,4236441.0,4127964.230769231,True,True
2014-04-09 00:00:00+00:00,4244188.0,4144333.5384615385,True,True
2014-04-16 00:00:00+00:00,4283967.0,4160949.153846154,True,True
2014-04-23 00:00:00+00:00,4296339.0,4177290.6153846155,True,True
2014-04-30 00:00:00+00:00,4296049.0,4192554.076923077,True,True
2014-05-07 00:00:00+00:00,4303143.0,4207470.307692308,True,True
2014-05-14 00:00:00+00:00,4336649.0,4222382.461538462,True,True
2014-05-21 00:00:00+00:00,4327560.0,4239088.230769231,True,True
2014-05-28 00:00:00+00:00,4322654.0,4252806.384615385,True,True
2014-06-04 00:00:00+00:00,4330917.0,4265320.384615385,True,True
2014-06-11 00:00:00+00:00,4340904.0,4277563.076923077,True,True
2014-06-18 00:00:00+00:00,4368168.0,4289835.615384615,True,True
2014-06-25 00:00:00+00:00,4368348.0,4301073.076923077,True,True
2014-07-02 00:00:00+00:00,4377031.0,4311948.230769231,True,True
2014-07-09 00:00:00+00:00,4383401.0,4322762.846153846,True,True
2014-07-16 00:00:00+00:00,4398201.0,4333471.538461538,True,True
2014-07-23 00:00:00+00:00,4410746.0,4342258.769230769,True,True
2014-07-30 00:00:00+00:00,4406637.0,4351059.307692308,True,True
2014-08-06 00:00:00+00:00,4410111.0,4359566.076923077,True,True
2014-08-13 00:00:00+00:00,4431923.0,4367794.384615385,True,True
2014-08-20 00:00:00+00:00,4412924.0,4375123.153846154,True,True
2014-08-27 00:00:00+00:00,4413736.0,4381689.615384615,True,True
2014-09-03 00:00:00+00:00,4415587.0,4388695.923076923,True,True
2014-09-10 00:00:00+00:00,4421408.0,4395209.0,True,True
2014-09-17 00:00:00+00:00,4449588.0,4401401.615384615,True,True
2014-09-24 00:00:00+00:00,4459050.0,4407664.692307692,True,True
2014-10-01 00:00:00+00:00,4450260.0,4414641.769230769,True,True
2014-10-08 00:00:00+00:00,4455403.0,4420274.769230769,True,True
2014-10-15 00:00:00+00:00,4474360.0,4425813.384615385,True,True
2014-10-22 00:00:00+00:00,4481616.0,4431671.769230769,True,True
2014-10-29 00:00:00+00:00,4486754.0,4437123.307692308,True,True
2014-11-05 00:00:00+00:00,4486585.0,4443286.153846154,True,True
2014-11-12 00:00:00+00:00,4488895.0,4449168.769230769,True,True
2014-11-19 00:00:00+00:00,4492759.0,4453551.230769231,True,True
2014-11-26 00:00:00+00:00,4485931.0,4459692.384615385,True,True
2014-12-03 00:00:00+00:00,4486190.0,4465245.846153846,True,True
2014-12-10 00:00:00+00:00,4488865.0,4470676.846153846,True,True
2014-12-17 00:00:00+00:00,4502247.0,4475865.846153846,True,True
2014-12-24 00:00:00+00:00,4509462.0,4479916.538461538,True,True
2014-12-31 00:00:00+00:00,4497660.0,4483794.384615385,True,True
2015-01-07 00:00:00+00:00,4499524.0,4487440.538461538,True,True
2015-01-14 00:00:00+00:00,4516077.0,4490834.461538462,True,True
2015-01-21 00:00:00+00:00,4512936.0,4494043.461538462,True,True
2015-01-28 00:00:00+00:00,4500064.0,4496452.692307692,True,True
2015-02-04 00:00:00+00:00,4500348.0,4497476.538461538,True,True
2015-02-11 00:00:00+00:00,4501685.0,4498535.230769231,True,True
2015-02-18 00:00:00+00:00,4496851.0,4499519.076923077,False,True
2015-02-25 00:00:00+00:00,4486725.0,4499833.846153846,False,False
2015-03-04 00:00:00+00:00,4487583.0,4499894.923076923,False,False
2015-03-11 00:00:00+00:00,4489279.0,4500002.076923077,False,False
2015-03-18 00:00:00+00:00,4495888.0,4500033.923076923,False,False
2015-03-25 00:00:00+00:00,4480603.0,4499544.769230769,False,False
2015-04-01 00:00:00+00:00,4481799.0,4497324.846153846,False,False
2015-04-08 00:00:00+00:00,4483419.0,4496104.769230769,False,False
2015-04-15 00:00:00+00:00,4485366.0,4494865.923076923,False,False
2015-04-22 00:00:00+00:00,4489695.0,4492503.538461538,False,False
2015-04-29 00:00:00+00:00,4471499.0,4490715.769230769,False,False
2015-05-06 00:00:00+00:00,4472703.0,4488518.461538462,False,False
2015-05-13 00:00:00+00:00,4501188.0,4486391.923076923,True,False
2015-05-20 00:00:00+00:00,4480384.0,4486353.692307692,False,True
2015-05-27 00:00:00+00:00,4463981.0,4485087.0,False,False
2015-06-03 00:00:00+00:00,4465360.0,4483337.461538462,False,False
2015-06-10 00:00:00+00:00,4468005.0,4481628.0,False,False
2015-06-17 00:00:00+00:00,4487817.0,4479991.538461538,True,False
2015-06-24 00:00:00+00:00,4495055.0,4479370.692307692,True,True
2015-07-01 00:00:00+00:00,4479130.0,4480482.384615385,False,True
2015-07-08 00:00:00+00:00,4481289.0,4480277.076923077,True,False
2015-07-15 00:00:00+00:00,4493605.0,4480113.230769231,True,True
2015-07-22 00:00:00+00:00,4500503.0,4480747.0,True,True
2015-07-29 00:00:00+00:00,4485480.0,4481578.384615385,True,True
2015-08-05 00:00:00+00:00,4486329.0,4482653.846153846,True,True
2015-08-12 00:00:00+00:00,4489250.0,4483702.0,True,True
2015-08-19 00:00:00+00:00,4487208.0,4482783.692307692,True,True
2015-08-26 00:00:00+00:00,4475105.0,4483308.615384615,False,True
2015-09-02 00:00:00+00:00,4475886.0,4484164.307692308,False,False
2015-09-09 00:00:00+00:00,4478213.0,4484974.0,False,False
2015-09-16 00:00:00+00:00,4487809.0,4485759.230769231,True,False
2015-09-23 00:00:00+00:00,4497484.0,4485758.615384615,True,True
2015-09-30 00:00:00+00:00,4484111.0,4485945.461538462,False,True
2015-10-07 00:00:00+00:00,4486185.0,4486328.615384615,False,False
2015-10-14 00:00:00+00:00,4504704.0,4486705.230769231,True,False
2015-10-21 00:00:00+00:00,4501372.0,4487559.0,True,True
2015-10-28 00:00:00+00:00,4489339.0,4487625.846153846,True,True
2015-11-04 00:00:00+00:00,4489702.0,4487922.692307692,True,True
2015-11-11 00:00:00+00:00,4492012.0,4488182.153846154,True,True
2015-11-18 00:00:00+00:00,4486721.0,4488394.615384615,False,True
2015-11-25 00:00:00+00:00,4477088.0,4488357.153846154,False,False
2015-12-02 00:00:00+00:00,4478069.0,4488509.692307692,False,False
2015-12-09 00:00:00+00:00,4480436.0,4488677.615384615,False,False
2015-12-16 00:00:00+00:00,4489593.0,4488848.615384615,True,False
2015-12-23 00:00:00+00:00,4496523.0,4488985.846153846,True,True
2015-12-30 00:00:00+00:00,4486587.0,4488911.923076923,False,True
2016-01-06 00:00:00+00:00,4486606.0,4489102.384615385,False,False
2016-01-13 00:00:00+00:00,4501695.0,4489134.769230769,True,False
2016-01-20 00:00:00+00:00,4488840.0,4488903.307692308,False,True
2016-01-27 00:00:00+00:00,4482349.0,4487939.307692308,False,False
2016-02-03 00:00:00+00:00,4483495.0,4487401.615384615,False,False
2016-02-10 00:00:00+00:00,4486278.0,4486924.153846154,False,False
2016-02-17 00:00:00+00:00,4483629.0,4486483.076923077,False,False
2016-02-24 00:00:00+00:00,4489796.0,4486245.230769231,True,False
2016-03-02 00:00:00+00:00,4478485.0,4487222.769230769,False,True
2016-03-09 00:00:00+00:00,4481083.0,4487254.769230769,False,False
2016-03-16 00:00:00+00:00,4486333.0,4487304.538461538,False,False
2016-03-23 00:00:00+00:00,4492857.0,4487053.769230769,True,False
2016-03-30 00:00:00+00:00,4482840.0,4486771.769230769,False,True
2016-04-06 00:00:00+00:00,4484069.0,4486483.538461538,False,False
2016-04-13 00:00:00+00:00,4499729.0,4486288.384615385,True,False
2016-04-20 00:00:00+00:00,4490131.0,4486137.153846154,True,True
2016-04-27 00:00:00+00:00,4474665.0,4486236.461538462,False,True
2016-05-04 00:00:00+00:00,4477270.0,4485645.384615385,False,False
2016-05-11 00:00:00+00:00,4478411.0,4485166.538461538,False,False
2016-05-18 00:00:00+00:00,4473741.0,4484561.384615385,False,False
2016-05-25 00:00:00+00:00,4461111.0,4483800.769230769,False,False
2016-06-01 00:00:00+00:00,4461393.0,4481594.230769231,False,False
2016-06-08 00:00:00+00:00,4463542.0,4480279.461538462,False,False
2016-06-15 00:00:00+00:00,4472817.0,4478930.153846154,False,False
2016-06-22 00:00:00+00:00,4482009.0,4477890.461538462,True,False
2016-06-29 00:00:00+00:00,4466482.0,4477056.0,False,True
2016-07-06 00:00:00+00:00,4470605.0,4475797.692307692,False,False
2016-07-13 00:00:00+00:00,4472202.0,4474762.0,False,False
2016-07-20 00:00:00+00:00,4480973.0,4472644.538461538,True,False
2016-07-27 00:00:00+00:00,4464498.0,4471940.076923077,False,True
2016-08-03 00:00:00+00:00,4466793.0,4471158.0,False,False
2016-08-10 00:00:00+00:00,4468929.0,4470352.076923077,False,False
2016-08-17 00:00:00+00:00,4466476.0,4469622.692307692,False,False
2016-08-24 00:00:00+00:00,4473840.0,4469063.846153846,True,False
2016-08-31 00:00:00+00:00,4457907.0,4470043.0,False,True
2016-09-07 00:00:00+00:00,4459394.0,4469774.846153846,False,False
2016-09-14 00:00:00+00:00,4481635.0,4469455.769230769,True,False
2016-09-21 00:00:00+00:00,4473032.0,4470134.076923077,True,True
2016-09-28 00:00:00+00:00,4452002.0,4469443.538461538,False,True
2016-10-05 00:00:00+00:00,4459407.0,4468329.692307692,False,False
2016-10-12 00:00:00+00:00,4457698.0,4467468.307692308,False,False
2016-10-19 00:00:00+00:00,4467382.0,4466352.615384615,True,False
2016-10-26 00:00:00+00:00,4454326.0,4465307.153846154,False,True
2016-11-02 00:00:00+00:00,4453087.0,4464524.692307692,False,False
2016-11-09 00:00:00+00:00,4455087.0,4463470.384615385,False,False
2016-11-16 00:00:00+00:00,4453633.0,4462405.615384615,False,False
2016-11-23 00:00:00+00:00,4465782.0,4461417.692307692,True,False
2016-11-30 00:00:00+00:00,4446307.0,4460797.846153846,False,True
2016-12-07 00:00:00+00:00,4448618.0,4459905.538461538,False,False
2016-12-14 00:00:00+00:00,4470973.0,4459076.615384615,True,False
2016-12-21 00:00:00+00:00,4469089.0,4458256.461538462,True,True
2016-12-28 00:00:00+00:00,4451451.0,4457953.153846154,False,True
2017-01-04 00:00:00+00:00,4453101.0,4457910.769230769,False,False
2017-01-11 00:00:00+00:00,4452509.0,4457425.692307692,False,False
2017-01-18 00:00:00+00:00,4460758.0,4457026.538461538,True,False
2017-01-25 00:00:00+00:00,4452838.0,4456517.0,False,True
2017-02-01 00:00:00+00:00,4453881.0,4456402.538461538,False,False
2017-02-08 00:00:00+00:00,4456236.0,4456463.615384615,False,False
2017-02-15 00:00:00+00:00,4454676.0,4456552.0,False,False
2017-02-22 00:00:00+00:00,4468702.0,4456632.230769231,True,False
2017-03-01 00:00:00+00:00,4458018.0,4456856.846153846,True,True
2017-03-08 00:00:00+00:00,4459840.0,4457757.692307692,True,True
2017-03-15 00:00:00+00:00,4469577.0,4458620.923076923,True,True
2017-03-22 00:00:00+00:00,4478236.0,4458513.538461538,True,True
2017-03-29 00:00:00+00:00,4469618.0,4459217.153846154,True,True
2017-04-05 00:00:00+00:00,4474634.0,4460614.615384615,True,True
2017-04-12 00:00:00+00:00,4484492.0,4462271.0,True,True
2017-04-19 00:00:00+00:00,4479270.0,4464731.230769231,True,True
2017-04-26 00:00:00+00:00,4470142.0,4466155.230769231,True,True
2017-05-03 00:00:00+00:00,4471246.0,4467486.307692308,True,True
2017-05-10 00:00:00+00:00,4473459.0,4468822.076923077,True,True
2017-05-17 00:00:00+00:00,4467108.0,4470146.923076923,False,True
2017-05-24 00:00:00+00:00,4470852.0,4471103.230769231,False,False
2017-05-31 00:00:00+00:00,4459914.0,4471268.615384615,False,False
2017-06-07 00:00:00+00:00,4462443.0,4471414.461538462,False,False
2017-06-14 00:00:00+00:00,4476269.0,4471614.692307692,True,False
2017-06-21 00:00:00+00:00,4474257.0,4472129.461538462,True,True
2017-06-28 00:00:00+00:00,4463347.0,4471823.384615385,False,True
2017-07-05 00:00:00+00:00,4467272.0,4471341.0,False,False
2017-07-12 00:00:00+00:00,4466702.0,4470774.692307692,False,False
2017-07-19 00:00:00+00:00,4476903.0,4469406.230769231,True,False
2017-07-26 00:00:00+00:00,4465284.0,4469224.153846154,False,True
2017-08-02 00:00:00+00:00,4466846.0,4468850.461538462,False,False
2017-08-09 00:00:00+00:00,4469083.0,4468512.0,True,False
2017-08-16 00:00:00+00:00,4462871.0,4468175.384615385,False,True
2017-08-23 00:00:00+00:00,4463837.0,4467849.461538462,False,False
2017-08-30 00:00:00+00:00,4452360.0,4467309.846153846,False,False
2017-09-06 00:00:00+00:00,4453474.0,4466728.769230769,False,False
2017-09-13 00:00:00+00:00,4471174.0,4466038.846153846,True,False
2017-09-20 00:00:00+00:00,4458576.0,4465646.923076923,False,True
2017-09-27 00:00:00+00:00,4455661.0,4464440.692307692,False,False
2017-10-04 00:00:00+00:00,4460422.0,4463849.461538462,False,False
2017-10-11 00:00:00+00:00,4459415.0,4463322.538461538,False,False
2017-10-18 00:00:00+00:00,4469723.0,4462762.0,True,False
2017-10-25 00:00:00+00:00,4461117.0,4462209.692307692,False,True
2017-11-01 00:00:00+00:00,4455887.0,4461889.153846154,False,False
2017-11-08 00:00:00+00:00,4458552.0,4461046.153846154,False,False
2017-11-15 00:00:00+00:00,4448289.0,4460236.076923077,False,False
2017-11-22 00:00:00+00:00,4450615.0,4459114.384615385,False,False
2017-11-29 00:00:00+00:00,4438592.0,4458097.307692308,False,False
2017-12-06 00:00:00+00:00,4437148.0,4457038.230769231,False,False
2017-12-13 00:00:00+00:00,4452726.0,4455782.384615385,False,False
2017-12-20 00:00:00+00:00,4447470.0,4454363.307692308,False,False
2017-12-27 00:00:00+00:00,4448680.0,4453509.0,False,False
2018-01-03 00:00:00+00:00,4443718.0,4452972.0,False,False
2018-01-10 00:00:00+00:00,4446062.0,4451687.076923077,False,False
2018-01-17 00:00:00+00:00,4439145.0,4450659.923076923,False,False
2018-01-24 00:00:00+00:00,4441317.0,4448307.769230769,False,False
2018-01-31 00:00:00+00:00,4419225.0,4446784.692307692,False,False
2018-02-07 00:00:00+00:00,4420745.0,4443964.538461538,False,False
2018-02-14 00:00:00+00:00,4434863.0,4441056.307692308,False,False
2018-02-21 00:00:00+00:00,4411660.0,4440023.538461538,False,False
2018-02-28 00:00:00+00:00,4393401.0,4437027.0,False,False
2018-03-07 00:00:00+00:00,4396097.0,4433550.769230769,False,False
2018-03-14 00:00:00+00:00,4407258.0,4430393.0,False,False
2018-03-21 00:00:00+00:00,4401222.0,4426895.461538462,False,False
2018-03-28 00:00:00+00:00,4392198.0,4423337.923076923,False,False
2018-04-04 00:00:00+00:00,4386104.0,4418993.153846154,False,False
2018-04-11 00:00:00+00:00,4383684.0,4414561.307692308,False,False
2018-04-18 00:00:00+00:00,4385903.0,4409763.0,False,False
2018-04-25 00:00:00+00:00,4372886.0,4405667.461538462,False,False
2018-05-02 00:00:00+00:00,4356129.0,4400403.538461538,False,False
2018-05-09 00:00:00+00:00,4358207.0,4395550.0,False,False
2018-05-16 00:00:00+00:00,4337609.0,4390739.384615385,False,False
2018-05-23 00:00:00+00:00,4337301.0,4383258.307692308,False,False
2018-05-30 00:00:00+00:00,4327519.0,4377538.384615385,False,False
2018-06-06 00:00:00+00:00,4319191.0,4372470.538461538,False,False
2018-06-13 00:00:00+00:00,4324906.0,4366554.692307692,False,False
2018-06-20 00:00:00+00:00,4315896.0,4360219.923076923,False,False
2018-06-27 00:00:00+00:00,4305491.0,4353656.384615385,False,False
2018-07-04 00:00:00+00:00,4289764.0,4346986.615384615,False,False
2018-07-11 00:00:00+00:00,4291201.0,4339575.846153846,False,False
2018-07-18 00:00:00+00:00,4291615.0,4332461.769230769,False,False
