entry_time,exit_time,entry_price,exit_price,gross_return,capital_at_entry,capital_at_exit,trade_return,note,asset
2019-11-07 00:00:00+00:00,2019-11-09 00:00:00+00:00,0.31016,0.27546,-0.11187774052102144,8157.020935359786,7233.565215933471,-0.11320992391023976,,XRP
2020-01-07 00:00:00+00:00,2020-01-25 00:00:00+00:00,0.2231,0.22219,-0.004078888390856092,7222.714868109571,7182.464338953151,-0.005572770058269727,,XRP
2020-01-31 00:00:00+00:00,2020-02-21 00:00:00+00:00,0.24376,0.27094,0.1115031178208074,7171.690642444722,7959.399474359932,0.10983586314407634,,XRP
2020-04-29 00:00:00+00:00,2020-05-11 00:00:00+00:00,0.21415,0.19708,-0.07971048330609387,7947.460375148393,7302.993520887901,-0.08109091758113474,,XRP
2020-05-31 00:00:00+00:00,2020-06-10 00:00:00+00:00,0.207,0.20135,-0.02729468599033811,7292.039030606569,7082.365607364319,-0.02875374396135255,,XRP
2020-07-09 00:00:00+00:00,2020-08-12 00:00:00+00:00,0.20544,0.28308,0.37792056074766345,7071.742058953273,9729.682335160725,0.3758536799065417,,XRP
2020-10-09 00:00:00+00:00,2020-10-17 00:00:00+00:00,0.25141,0.24014,-0.04482717473449755,9715.087811657984,9265.66849095466,-0.046259933972395695,,XRP
2020-10-23 00:00:00+00:00,2020-10-30 00:00:00+00:00,0.25703,0.24232,-0.057230673462241664,9251.76998821823,8709.201533633133,-0.05864482745204824,,XRP
2020-11-07 00:00:00+00:00,2020-12-12 00:00:00+00:00,0.2586,0.54847,1.1209203402938903,8696.137731332685,18416.149673286087,1.1177389597834497,,XRP
2021-07-29 00:00:00+00:00,2021-08-27 00:00:00+00:00,0.7327,1.0713,0.46212638187525573,18388.52544877616,26846.01866016649,0.459933192302443,,XRP
2021-09-04 00:00:00+00:00,2021-09-09 00:00:00+00:00,1.2906,1.0999,-0.1477607314427397,26805.74963217624,22810.64509096545,-0.1490390903455755,,XRP
2021-10-10 00:00:00+00:00,2021-10-25 00:00:00+00:00,1.1604,1.0821,-0.0674767321613237,22776.429123329002,21207.690790609086,-0.0688755170630817,,XRP
2021-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,1.21,1.0877,-0.10107438016528932,21175.879254423173,19006.98707375085,-0.1024227685950414,,XRP
2021-12-24 00:00:00+00:00,2021-12-30 00:00:00+00:00,0.9941,0.8172,-0.17794990443617337,18978.476593140225,15577.8566093012,-0.17918297957951912,,XRP
2022-02-08 00:00:00+00:00,2022-02-22 00:00:00+00:00,0.8314,0.7018,-0.15588164541736835,15554.489824387249,13110.135611398651,-0.15714782294924223,,XRP
2022-03-20 00:00:00+00:00,2022-04-01 00:00:00+00:00,0.8195,0.8149,-0.005613178767541243,13090.470407981555,12997.465770544202,-0.007104758999389782,,XRP
2022-07-19 00:00:00+00:00,2022-08-10 00:00:00+00:00,0.3652,0.3672,0.005476451259583794,12977.969571888387,13029.469225512648,0.003968236582694296,,XRP
2022-09-10 00:00:00+00:00,2022-10-17 00:00:00+00:00,0.3568,0.4765,0.335482062780269,13009.92502167438,17348.459722305495,0.3334788396860988,,XRP
2022-11-05 00:00:00+00:00,2022-11-09 00:00:00+00:00,0.5063,0.4059,-0.198301402330634,17322.43703272204,13866.542417133129,-0.19950395022713796,,XRP
2023-01-12 00:00:00+00:00,2023-01-31 00:00:00+00:00,0.3728,0.3933,0.05498927038626599,13845.74260350743,14585.199222399498,0.05340678648068664,,XRP
2023-05-28 00:00:00+00:00,2023-06-15 00:00:00+00:00,0.4714,0.4802,0.018667798048366633,14563.3214235659,14812.933786964259,0.017139796351294256,,XRP
2023-07-14 00:00:00+00:00,2023-07-25 00:00:00+00:00,0.8151,0.702,-0.13875598086124413,14790.714386283813,12719.306682520524,-0.1400478468899522,,XRP
2023-09-21 00:00:00+00:00,2023-10-10 00:00:00+00:00,0.5213,0.5027,-0.03568003069249943,12700.227722496744,12228.712582744993,-0.037126510646460775,,XRP
2023-10-24 00:00:00+00:00,2023-11-17 00:00:00+00:00,0.5475,0.6118,0.11744292237442927,12210.369513870875,13623.924406362235,0.11576675799086789,,XRP
