timestamp,open,high,low,close,volume,source_symbol,atr14,rsi14,ema20,ema50,sma50,volume_mean20,bb_lower,bb_middle,bb_upper,bb_width,adx,plus_di,minus_di,drawdown_30,atr60_mean,bb_width20_median,volume20_mean,regime,range_rule_matched,warmup_complete
2018-01-18 00:00:00+00:00,14.1191,15.9,13.0203,14.1397,6699252.37,BNBUSDT,3.866170487,51.36750679,15.49742014,12.62205534,,,,,,,,22.61722352,24.69616156,,,,,Range/Chop,False,False
2018-01-19 00:00:00+00:00,14.0405,15.4799,13.501,14.9447,3004070.17,BNBUSDT,3.731365452,53.34315514,15.44478013,12.71313944,,,,,,,,21.76044747,23.76063206,,,,,Range/Chop,False,False
2018-01-20 00:00:00+00:00,14.9447,16.68,14.8249,16.1712,2617140.33,BNBUSDT,3.597346492,56.25877191,15.51396297,12.84874966,,2964273.771,7.070063247,16.123425,25.17678675,1.123007271,,23.34181534,22.88541655,,,,2964273.771,Range/Chop,False,False
2018-01-21 00:00:00+00:00,16.1602,16.26,13.0339,14.1334,3318363.34,BNBUSDT,3.570828885,50.60091299,15.38248078,12.8991281,,3097474.996,8.001876808,16.407595,24.81331319,1.024613076,,21.8355018,24.99115728,,,,3097474.996,Range/Chop,False,False
2018-01-22 00:00:00+00:00,14.1334,14.4978,11.6101,12.91,2873190.83,BNBUSDT,3.522033965,47.51165868,15.14700642,12.89955445,,3178002.867,8.801236718,16.617345,24.43345328,0.9407168572,,20.55672816,26.41511197,,,,3178002.867,Range/Chop,False,False
2018-01-23 00:00:00+00:00,12.9149,13.9,11.637,13.1022,2335831.96,BNBUSDT,3.432102967,48.04827622,14.95226295,12.90750134,,3247424.832,9.546295608,16.807255,24.06821439,0.8640268018,,19.58856133,25.17103095,,,,3247424.832,Range/Chop,False,False
2018-01-24 00:00:00+00:00,13.1494,14.3,12.6,13.8,1947186.76,BNBUSDT,3.308381327,50.04511163,14.84252363,12.94250129,,3296559.423,10.5159031,17.040105,23.5643069,0.7657466778,,19.73320361,24.2471706,,,,3296559.423,Range/Chop,False,False
2018-01-25 00:00:00+00:00,13.7998,14.1516,13.01,13.1905,1427643.05,BNBUSDT,3.153611232,48.29886081,14.68518804,12.95222673,,3229692.723,10.27854228,16.95509,23.63163772,0.7875567425,,19.2229626,23.62021204,,,,3229692.723,Range/Chop,False,False
2018-01-26 00:00:00+00:00,13.1905,13.5989,12.01,13.1344,1788845.56,BNBUSDT,3.041846144,48.13238307,14.53749394,12.95937078,,3162610.641,10.13934626,16.48181,22.82427374,0.7696319448,,18.50574389,25.08712771,,,,3162610.641,Range/Chop,False,False
2018-01-27 00:00:00+00:00,13.169,13.551,12.85,13.3994,992878.39,BNBUSDT,2.874642848,49.02617048,14.42910404,12.97662682,,3135066.336,9.821690278,16.22208,22.62246972,0.7890960619,21.10733157,18.18340505,24.65015227,,,,3135066.336,Range/Chop,False,False
2018-01-28 00:00:00+00:00,13.3991,14.0235,13.3,13.7739,1377401.9,BNBUSDT,2.720989787,50.32883596,14.36670366,13.00789244,,3098333.169,9.580118162,16.01092,22.44172184,0.8033019761,20.44233113,19.07841305,24.18198269,,,,3098333.169,Range/Chop,False,False
2018-01-29 00:00:00+00:00,13.7739,13.87,12.739,12.815,857953.21,BNBUSDT,2.607419088,47.01573227,14.21892236,13.00032803,,3075766.933,9.239357321,15.78172,22.32408268,0.8291064192,20.04763275,18.48730622,24.96957534,,,,3075766.933,Range/Chop,False,False
2018-01-30 00:00:00+00:00,12.8295,12.98,11.11,11.4749,1322539.56,BNBUSDT,2.554746296,42.77752344,13.95758689,12.94050732,,3083261.353,8.730743999,15.480465,22.230186,0.8720307822,20.2862901,17.52072261,28.21862299,-0.5442851469,,,3083261.353,Range/Chop,False,False
2018-01-31 00:00:00+00:00,11.46,11.5483,10.553,11.3131,947115.48,BNBUSDT,2.443357275,42.28193632,13.705731,12.87668743,,2953498.786,8.543482694,14.986,21.42851731,0.8598047919,20.70145306,17.01093296,29.02588475,-0.5507108817,,,2953498.786,Range/Chop,False,False
2018-02-01 00:00:00+00:00,11.3131,11.45,8.63,9.5138,2169016.01,BNBUSDT,2.470260327,37.13032731,13.30649948,12.74480949,,2916832.667,8.395388945,14.351695,20.30800106,0.8300491413,21.70045763,15.62383708,32.21950434,-0.6221683876,,,2916832.667,Range/Chop,False,False
2018-02-02 00:00:00+00:00,9.5138,10.749,7.3,9.7484,4023356.31,BNBUSDT,2.540170304,38.18780522,12.96763286,12.62730323,,3063977.698,8.596493972,13.737885,18.87927603,0.74849819,22.99977377,14.10856708,32.8346186,-0.6128514694,,,3063977.698,Range/Chop,False,False
2018-02-03 00:00:00+00:00,9.7485,10.354,8.5818,9.7252,2348921.72,BNBUSDT,2.485315282,38.11952071,12.65882973,12.51349526,,3112219.617,8.787640259,13.20144,17.61523974,0.668684589,24.20628161,13.3899689,31.16223776,-0.6137728356,,,3112219.617,Range/Chop,False,False
2018-02-04 00:00:00+00:00,9.7497,9.7527,8.012,8.3511,2015678.77,BNBUSDT,2.432128476,34.21692541,12.24856976,12.35026408,,3098575.717,8.722140344,12.652015,16.58188966,0.6212251023,25.49009639,12.70544447,31.24258751,-0.6683439237,,,3098575.717,Range/Chop,False,False
2018-02-05 00:00:00+00:00,8.4003,8.6005,6.0801,6.7315,3127797.46,BNBUSDT,2.438433585,30.28177348,11.72313454,12.12992039,,2758294.018,7.640744671,12.32861,17.01647533,0.7604856231,27.18632758,11.76740661,34.59503777,-0.7326648133,,,2758294.018,Range/Chop,False,False
2018-02-06 00:00:00+00:00,6.7216,8.6,5.5233,8.263,6158895.87,BNBUSDT,2.484024043,37.59085296,11.39359792,11.97827645,,2567653.953,7.109454292,12.03177,16.95408571,0.8182197147,28.89375593,10.72633146,33.13546619,-0.6718427323,,,2567653.953,Crash/Capitulation,False,False
2018-02-07 00:00:00+00:00,8.2502,9.236,7.28,8.0647,4409292.58,BNBUSDT,2.44630804,37.04924368,11.07656002,11.82480286,,2453155.963,6.6173458,11.72802,16.8386942,0.8715323133,30.0154533,11.97075177,31.24302341,-0.6797180302,,,2453155.963,Range/Chop,False,False
2018-02-08 00:00:00+00:00,8.0979,8.3887,8.0012,8.2791,91986.49,BNBUSDT,2.299250323,38.08788667,10.81013526,11.68575569,,2307551.779,6.297260982,11.39474,16.49221902,0.8947073857,31.05702943,11.82664684,30.86691723,-0.671203336,,0.823663067,2307551.779,Range/Chop,False,False
2018-02-09 00:00:00+00:00,8.2791,10,8.279,9.86,2406640.35,BNBUSDT,2.257946728,45.25981448,10.71964618,11.61415743,,2297026.78,6.443001484,11.07918,15.71535852,0.8369172657,30.86629288,16.28000829,29.1864409,-0.6084193805,,0.823663067,2297026.78,Range/Chop,False,False
2018-02-10 00:00:00+00:00,9.86,10.4444,8.767,9.2448,3349144.7,BNBUSDT,2.216479105,43.16434175,10.57918464,11.52124145,,2298565.848,6.355631207,10.83475,15.31386879,0.826806118,30.39365676,16.83210379,27.60873481,-0.6328514694,,0.8225129163,2298565.848,Range/Chop,False,False
2018-02-11 00:00:00+00:00,9.2501,9.5,8.02,8.674,3021732.48,BNBUSDT,2.163873455,41.25577936,10.39773849,11.40958493,,2305992.931,6.155791641,10.62295,15.09010836,0.8410391387,30.25302057,16.00978499,28.72574866,-0.6308904757,,0.8225129163,2305992.931,Range/Chop,False,False
2018-02-12 00:00:00+00:00,8.6739,9.4348,8.659,9.3389,1912462.38,BNBUSDT,2.064725351,44.34293545,10.29689673,11.3283816,,2284824.451,6.085727596,10.434785,14.7838424,0.8335691448,30.12242983,15.58010518,27.9547905,-0.5979983643,,0.8225129163,2284824.451,Range/Chop,False,False
2018-02-13 00:00:00+00:00,9.339,9.36,8.7306,9.016,1365850.96,BNBUSDT,1.962202111,43.15678728,10.17490656,11.23769996,,2255757.661,6.093989028,10.195585,14.29718097,0.8045827625,30.00116699,15.22314041,27.31430219,-0.6118978951,,0.8225129163,2255757.661,Range/Chop,False,False
