timestamp,kind,gross_spend_usd,fee_slippage_usd,cash_after,strategy,asset,execution_price,reference_open,btc_bought,btc_after,eth_bought,eth_after,sol_bought,sol_after,xrp_bought,xrp_after,btc_sold,eth_sold,sol_sold,xrp_sold,funding_rate,signal_time,planned_exit_time,reference_close
2026-04-07 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,69040.115065000005,68936.710000000006,0.00048120706825079568,0.07426443617231665,,,,,,,,,,,,,,
2026-04-08 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,71907.689985000005,71799.990000000005,0.00046201722470929745,0.074726453397025952,,,,,,,,,,,,,,
2026-04-09 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,71356.384265000001,71249.509999999995,0.00046558681054726286,0.07519204020757321,,,,,,,,,,,,,,
2026-04-10 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,71713.489120000013,71606.080000000002,0.00046326837209850486,0.075655308579671718,,,,,,,,,,,,,,
2026-04-11 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,72773.156240000011,72664.160000000003,0.00045652261188948315,0.076111831191561202,,,,,,,,,,,,,,
2026-04-12 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,71736.653815000012,71629.210000000006,0.00046311877673864204,0.076574949968299846,,,,,,,,,,,,,,
2026-04-13 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,70786.721050000007,70680.699999999997,0.0004693336669551279,0.077044283635254979,,,,,,,,,,,,,,
2026-04-14 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,74862.125,74750,0.0004437837072101045,0.077488067342465078,,,,,,,,,,,,,,
2026-04-15 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,74221.685780000014,74110.520000000004,0.00044761299899063323,0.077935680341455704,,,,,,,,,,,,,,
2026-04-16 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,74789.926865000001,74677.910000000003,0.00044421211190772894,0.078379892453363437,,,,,,,,,,,,,,
2026-04-17 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,75894.050570000007,75780.380000000005,0.00043774961426632208,0.078817642067629756,,,,,,,,,,,,,,
2026-04-18 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,76853.727929999994,76738.619999999995,0.00043228340715477181,0.07924992547478453,,,,,,,,,,,,,,
2026-04-19 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,75370.476385000002,75257.589999999997,0.00044079051845741154,0.079690715993241942,,,,,,,,,,,,,,
2026-04-20 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,74841.013380000004,74728.919999999998,0.00044390889248707607,0.080134624885729019,,,,,,,,,,,,,,
2026-04-21 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,76621.970815000008,76507.210000000006,0.00043359092710288754,0.080568215812831911,,,,,,,,,,,,,,
2026-04-22 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78127.936379999999,78010.919999999998,0.00042523318676353661,0.080993448999595444,,,,,,,,,,,,,,
2026-04-23 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77975.127510000006,77858.339999999997,0.00042606652176189872,0.081419515521357344,,,,,,,,,,,,,,
2026-04-24 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77902.378550000009,77785.699999999997,0.00042646440301951781,0.081845979924376866,,,,,,,,,,,,,,
2026-04-25 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77759.84507000001,77643.380000000005,0.00042724611053711608,0.082273226034913979,,,,,,,,,,,,,,
2026-04-26 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78149.638885000008,78032.589999999997,0.0004251150976015958,0.082698341132515577,,,,,,,,,,,,,,
2026-04-27 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77921.04651,77804.339999999997,0.00042636223267179324,0.083124703365187375,,,,,,,,,,,,,,
2026-04-28 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,76973.877884999994,76858.589999999997,0.00043160864795926279,0.083556312013146644,,,,,,,,,,,,,,
2026-04-29 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77161.879465000005,77046.309999999998,0.00043055705216713571,0.083986869065313774,,,,,,,,,,,,,,
2026-04-30 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,76172.257255000004,76058.169999999998,0.000436150805547324,0.084423019870861093,,,,,,,,,,,,,,
2026-05-01 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77493.546220000004,77377.479999999996,0.0004287142992244683,0.084851734170085569,,,,,,,,,,,,,,
2026-05-02 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78432.833040000012,78315.360000000001,0.00042358015227096326,0.085275314322356535,,,,,,,,,,,,,,
2026-05-03 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78505.451805000004,78387.869999999995,0.00042318833403631593,0.085698502656392853,,,,,,,,,,,,,,
2026-05-04 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,79827.862450000001,79708.300000000003,0.00041617789005605831,0.086114680546448913,,,,,,,,,,,,,,
2026-05-05 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80936.462860000014,80815.240000000005,0.00041047743116218313,0.086525157977611095,,,,,,,,,,,,,,
2026-05-06 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,82068.578490000014,81945.660000000003,0.00040481499708410802,0.086929972974695208,,,,,,,,,,,,,,
2026-05-07 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,81353.096875000003,81231.25,0.0004083752510758521,0.087338348225771065,,,,,,,,,,,,,,
2026-05-08 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80005.828999999998,79886,0.00041525213571783933,0.087753600361488909,,,,,,,,,,,,,,
2026-05-09 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80527.730679999993,80407.119999999995,0.00041256087911064736,0.088166161240599561,,,,,,,,,,,,,,
2026-05-10 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80951.585510000004,80830.339999999997,0.00041040074944575649,0.088576561990045322,,,,,,,,,,,,,,
2026-05-11 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80889.12195500001,80767.970000000001,0.00041071766585139269,0.088987279655896714,,,,,,,,,,,,,,
2026-05-12 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80964.564950000015,80843.300000000003,0.00041033495804791871,0.089397614613944631,,,,,,,,,,,,,,
2026-05-13 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,81318.364855000007,81196.570000000007,0.00040854967289819395,0.089806164286842821,,,,,,,,,,,,,,
2026-05-14 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,79941.282325000007,79821.550000000003,0.00041558742111566749,0.090221751707958486,,,,,,,,,,,,,,
2026-05-15 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,80758.957000000009,80638,0.00041137964872585268,0.090633131356684341,,,,,,,,,,,,,,
2026-05-16 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78544.189825000009,78426.550000000003,0.00042297961741215583,0.091056110974096494,,,,,,,,,,,,,,
2026-05-17 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78206.934700000013,78089.800000000003,0.00042480365059143838,0.091480914624687937,,,,,,,,,,,,,,
2026-05-18 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77155.990644999998,77040.429999999993,0.00043058991381480236,0.091911504538502733,,,,,,,,,,,,,,
2026-05-19 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77164.293080000003,77048.720000000001,0.00043054358481173097,0.092342048123314466,,,,,,,,,,,,,,
2026-05-20 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77574.237075000012,77458.050000000003,0.00042826836092511118,0.092770316484239571,,,,,,,,,,,,,,
2026-05-21 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,78041.51694500001,77924.630000000005,0.00042570406961130658,0.093196020553850872,,,,,,,,,,,,,,
2026-05-22 09:00:00+00:00,daily_btc_dca_buy,33.222591362126245,0.049833887043189369,0,daily_btc_dca,BTC,77383.291085000004,77267.389999999999,0.00042932512815503811,0.093625345682005909,,,,,,,,,,,,,,
